SpeciesId	CU	CU_Name	Year	T_Idx_E	ExpFactor1	AdjSum	ExpFactor2	ObsE	ExpFactor3	TE	CDN Harvest	CDN ER	TRTC	Total Harvest	Total ER	Total Run	Q1	Q2	Q3
SX	SX_L-20-07	Lakelse	2017	250	14.17721989	3544.304973	1.093931917	3877.228333	2	7754.456666	21.35664533	0.002723477	7775.813311	87.22678633	0.011123477	7841.683452	2	0.352678454	4.57066836
SX	SX_L-20-08	Mcdonell	1954																
SX	SX_L-20-08	Mcdonell	1955																
SX	SX_L-20-08	Mcdonell	1956																
SX	SX_L-20-08	Mcdonell	1957																
SX	SX_L-20-08	Mcdonell	1958																
SX	SX_L-20-08	Mcdonell	1959																
SX	SX_L-20-08	Mcdonell	1960	750	1	750	1	750	2	1500	311.0417381	0.16330283	1811.041738	404.692879	0.212471461	1904.692879	3	5	5
SX	SX_L-20-08	Mcdonell	1961	750	1	750	1	750	2	1500	363.2298408	0.193538143	1863.229841	376.7868456	0.200761662	1876.786846	3	5	5
SX	SX_L-20-08	Mcdonell	1962	500	1	500	1	500	2	1000	245.7367033	0.191822475	1245.736703	281.0631479	0.219398355	1281.063148	3	5	5
SX	SX_L-20-08	Mcdonell	1963	800	1	800	1	800	2	1600	185.8077703	0.100493538	1785.80777	248.9524288	0.134645124	1848.952429	3	5	5
SX	SX_L-20-08	Mcdonell	1964	500	1	500	1	500	2	1000	231.7253246	0.182557818	1231.725325	269.3256698	0.212180118	1269.32567	3	5	5
SX	SX_L-20-08	Mcdonell	1965	3000	1	3000	1	3000	2	6000	971.881711	0.132780242	6971.881711	1319.47535	0.180269116	7319.47535	3	5	5
SX	SX_L-20-08	Mcdonell	1966	4000	1	4000	1	4000	2	8000	2518.005589	0.236055513	10518.00559	2667.006075	0.250023864	10667.00608	3	5	5
SX	SX_L-20-08	Mcdonell	1967	200	1	200	1	200	2	400	128.783658	0.233583656	528.783658	151.3384809	0.274492868	551.3384809	3	5	5
SX	SX_L-20-08	Mcdonell	1968	2500	1	2500	1	2500	2	5000	1498.801828	0.226944345	6498.801828	1604.270434	0.242914104	6604.270434	3	5	5
SX	SX_L-20-08	Mcdonell	1969	972	1	972	1	972	2	1944	438.3789083	0.180494407	2382.378908	484.7672746	0.199593958	2428.767275	3	5	5
SX	SX_L-20-08	Mcdonell	1970	1500	1	1500	1	1500	2	3000	722.8446935	0.192493783	3722.844693	755.1586425	0.201098999	3755.158643	3	5	5
SX	SX_L-20-08	Mcdonell	1971	1300	1	1300	1	1300	2	2600	700.2902653	0.210617401	3300.290265	724.9402128	0.218031052	3324.940213	3	5	5
SX	SX_L-20-08	Mcdonell	1972	600	1	600	1	600	2	1200	311.6826582	0.20169183	1511.682658	345.3410221	0.223472371	1545.341022	3	5	5
SX	SX_L-20-08	Mcdonell	1973	2000	1	2000	1	2000	2	4000	1243.227493	0.233394195	5243.227493	1326.72843	0.249070034	5326.72843	3	5	5
SX	SX_L-20-08	Mcdonell	1974	1800	1	1800	1	1800	2	3600	1250.247567	0.253582308	4850.247567	1330.342243	0.269827565	4930.342243	3	5	5
SX	SX_L-20-08	Mcdonell	1975	100	1	100	1	100	2	200	38.83681192	0.161573665	238.8368119	40.36597811	0.167935489	240.3659781	3	5	5
SX	SX_L-20-08	Mcdonell	1976																
SX	SX_L-20-08	Mcdonell	1977	600	1	600	1	600	2	1200	318.5431932	0.204321962	1518.543193	359.0257194	0.230288516	1559.025719	3	5	5
SX	SX_L-20-08	Mcdonell	1978	4000	1	4000	1	4000	2	8000	2174.363732	0.206693342	10174.36373	2519.757009	0.239526161	10519.75701	3	5	5
SX	SX_L-20-08	Mcdonell	1979	1100	1	1100	1	1100	2	2200	567.9466133	0.200439364	2767.946613	633.5083562	0.223577374	2833.508356	3	5	5
SX	SX_L-20-08	Mcdonell	1980	140	1	140	1	140	2	280	61.99445302	0.169125457	341.994453	86.55896759	0.236139272	366.5589676	3	5	5
SX	SX_L-20-08	Mcdonell	1981	1500	1	1500	1	1500	2	3000	805.2632974	0.207098484	3805.263297	888.3109249	0.228456762	3888.310925	3	5	5
SX	SX_L-20-08	Mcdonell	1982	1000	1	1000	1	1000	2	2000	419.1679165	0.170046647	2419.167917	465.0172371	0.188646647	2465.017237	3	5	5
SX	SX_L-20-08	Mcdonell	1983	5000	1	5000	1	5000	2	10000	641.2761244	0.058617902	10641.27612	939.9363878	0.085917902	10939.93639	3	5	5
SX	SX_L-20-08	Mcdonell	1984	500	1	500	1	500	2	1000	121.4764628	0.106108641	1121.476463	144.8310155	0.126508641	1144.831015	3	5	5
SX	SX_L-20-08	Mcdonell	1985	600	1	600	1	600	2	1200	560.0354979	0.312531689	1760.035498	591.9318855	0.330331689	1791.931886	3	5	5
SX	SX_L-20-08	Mcdonell	1986	3000	1	3000	1	3000	2	6000	1395.817944	0.181615559	7395.817944	1685.563695	0.219315559	7685.563695	3	5	5
SX	SX_L-20-08	Mcdonell	1987	3000	1	3000	1	3000	2	6000	684.8447585	0.100920903	6684.844758	785.9554954	0.115820903	6785.955495	3	5	5
SX	SX_L-20-08	Mcdonell	1988	2000	1	2000	1	2000	2	4000	2241.142435	0.349575768	6241.142435	2411.034859	0.376075768	6411.034859	3	5	5
SX	SX_L-20-08	Mcdonell	1989																
SX	SX_L-20-08	Mcdonell	1990	1500	1	1500	1	1500	2	3000	996.409555	0.238954217	3996.409555	1169.876414	0.280554217	4169.876414	3	5	5
SX	SX_L-20-08	Mcdonell	1991	600	1	600	1	600	2	1200	439.1056184	0.264625125	1639.105618	459.3496845	0.276825125	1659.349685	3	5	5
SX	SX_L-20-08	Mcdonell	1992	5000	1	5000	1	5000	2	10000	7387.904983	0.419066627	17387.90498	7629.428148	0.432766627	17629.42815	3	5	5
SX	SX_L-20-08	Mcdonell	1993	7500	1	7500	1	7500	2	15000	9890.533357	0.392990273	24890.53336	10167.37448	0.403990273	25167.37448	3	5	5
SX	SX_L-20-08	Mcdonell	1994																
SX	SX_L-20-08	Mcdonell	1995																
SX	SX_L-20-08	Mcdonell	1996																
SX	SX_L-20-08	Mcdonell	1997																
SX	SX_L-20-08	Mcdonell	1998																
SX	SX_L-20-08	Mcdonell	1999																
SX	SX_L-20-08	Mcdonell	2000																
SX	SX_L-20-08	Mcdonell	2001																
SX	SX_L-20-08	Mcdonell	2002	3536	1	3536	1	3536	2	7072	2141.762909	0.22703643	9213.762909	2361.564973	0.25033643	9433.564973	3	5	5
SX	SX_L-20-08	Mcdonell	2003	4553	1	4553	1	4553	2	9106	1467.905648	0.135241767	10573.90565	1747.937229	0.161041767	10853.93723	3	5	5
SX	SX_L-20-08	Mcdonell	2004	3166	1	3166	1	3166	2	6332	1170.844249	0.154336799	7502.844249	1254.293477	0.165336799	7586.293477	3	5	5
SX	SX_L-20-08	Mcdonell	2005	3444	1	3444	1	3444	2	6888	576.1340958	0.073466584	7464.134096	954.1244965	0.121666584	7842.124497	3	5	5
SX	SX_L-20-08	Mcdonell	2006	3058	1	3058	1	3058	2	6116	2077.688934	0.251796856	8193.688934	2135.449077	0.258796856	8251.449077	3	5	5
SX	SX_L-20-08	Mcdonell	2007	1900	1	1900	1	1900	2	3800	353.659403	0.082496074	4153.659403	486.9846248	0.113596074	4286.984625	3	5	5
SX	SX_L-20-08	Mcdonell	2008	140	1	140	1	140	2	280	15.08144873	0.050777232	295.0814487	17.01202691	0.057277232	297.0120269	3	5	5
SX	SX_L-20-08	Mcdonell	2009	1700	1	1700	1	1700	2	3400	255.97921	0.069575489	3655.97921	279.1579048	0.075875489	3679.157905	3	5	5
SX	SX_L-20-08	Mcdonell	2010	1490	1	1490	1	1490	2	2980	268.0462358	0.081601091	3248.046236	304.8364035	0.092801091	3284.836403	3	5	5
SX	SX_L-20-08	Mcdonell	2011	2209	1	2209	1	2209	2	4418	418.6046067	0.085026005	4836.604607	505.2538749	0.102626005	4923.253875	3	5	5
SX	SX_L-20-08	Mcdonell	2012	1970	1	1970	1	1970	2	3940	288.784942	0.066555715	4228.784942	398.9954258	0.091955715	4338.995426	3	5	5
SX	SX_L-20-08	Mcdonell	2013	1660	1	1660	1	1660	2	3320	110.5477623	0.032008618	3430.547762	133.6874683	0.038708618	3453.687468	3	5	5
SX	SX_L-20-08	Mcdonell	2014	1814	1	1814	1	1814	2	3628	291.2412129	0.073522919	3919.241213	333.2302536	0.084122919	3961.230254	3	5	5
SX	SX_L-20-08	Mcdonell	2015	4909	1	4909	1	4909	2	9818	493.1554264	0.047234309	10311.15543	622.6191032	0.059634309	10440.6191	3	5	5
SX	SX_L-20-08	Mcdonell	2016																
SX	SX_L-20-08	Mcdonell	2017	4471	1	4471	1	4471	2	8942	19.58361914	0.002168022	8961.583619	90.94387576	0.010068022	9032.943876	3	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1954																
SX	SX_L-21-02-EW	Babine-Early-Wild	1955																
SX	SX_L-21-02-EW	Babine-Early-Wild	1956																
SX	SX_L-21-02-EW	Babine-Early-Wild	1957																
SX	SX_L-21-02-EW	Babine-Early-Wild	1958																
SX	SX_L-21-02-EW	Babine-Early-Wild	1959																
SX	SX_L-21-02-EW	Babine-Early-Wild	1960	42484.86364	1	42484.86364	1	42484.86364	1	42484.86364	24688.50929	0.330914987	67173.37292	32121.93953	0.430549738	74606.80316	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1961	133007.0186	1	133007.0186	1	133007.0186	1	133007.0186	87938.32379	0.392183478	220945.3424	91220.48882	0.406821134	224227.5074	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1962	21586.8425	1	21586.8425	1	21586.8425	1	21586.8425	15107.57512	0.388706868	36694.41762	17279.3993	0.444586317	38866.2418	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1963	77001.76097	1	77001.76097	1	77001.76097	1	77001.76097	21564.20883	0.203638955	98565.96981	28892.56006	0.272843338	105894.321	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1964	68408.8136	1	68408.8136	1	68408.8136	1	68408.8136	44394.52382	0.369933074	112803.3374	51598.09305	0.429959362	120006.9067	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1965	29888.49784	1	29888.49784	1	29888.49784	1	29888.49784	12670.34784	0.269064364	42558.84567	17201.89963	0.365295274	47090.39747	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1966	31977.04506	1	31977.04506	1	31977.04506	1	31977.04506	31003.88406	0.47834019	62980.92912	32838.50818	0.506645497	64815.55324	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1967	95241.71482	1	95241.71482	1	95241.71482	1	95241.71482	101585.9548	0.473331248	196827.6696	119377.4451	0.556229207	214619.16	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1968	62457.16289	1	62457.16289	1	62457.16289	1	62457.16289	56567.17039	0.459877424	119024.3333	60547.72369	0.49223836	123004.8866	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1969	89904.93818	1	89904.93818	1	89904.93818	1	89904.93818	55214.78351	0.365751801	145119.7217	61057.49982	0.404454914	150962.438	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1970	82163.63349	1	82163.63349	1	82163.63349	1	82163.63349	54092.14039	0.3900672	136255.7739	56510.26794	0.40750471	138673.9014	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1971	34049.06011	1	34049.06011	1	34049.06011	1	34049.06011	26034.21154	0.426792691	60083.27165	26950.60575	0.441815629	60999.66586	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1972	52692.14185	1	52692.14185	1	52692.14185	1	52692.14185	39358.99624	0.408706016	92051.13809	43609.34314	0.452841855	96301.48499	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1973	140252.6508	1	140252.6508	1	140252.6508	1	140252.6508	133926.5344	0.472947326	274179.1852	142921.663	0.504712667	283174.3137	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1974	109850.7509	1	109850.7509	1	109850.7509	1	109850.7509	124546.4398	0.513856288	234397.1907	132525.265	0.546775491	242376.0158	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1975	60352.60041	1	60352.60041	1	60352.60041	1	60352.60041	29953.28673	0.327411025	90305.88714	31132.67173	0.340302554	91485.27213	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1976	13335.83037	1	13335.83037	1	13335.83037	1	13335.83037	10475.27777	0.422849096	23811.10814	11437.25739	0.461680736	24773.08776	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1977	54679.10412	1	54679.10412	1	54679.10412	1	54679.10412	42447.3061	0.414035685	97126.41022	47841.7839	0.466654014	102520.888	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1978	32031.53105	1	32031.53105	1	32031.53105	1	32031.53105	26069.60205	0.418841023	58101.1331	30210.70555	0.485373071	62242.23661	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1979	42454.92924	1	42454.92924	1	42454.92924	1	42454.92924	31527.5275	0.406168034	73982.45674	35166.95346	0.453054631	77621.8827	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1980	31679.46519	1	31679.46519	1	31679.46519	1	31679.46519	20819.17407	0.342713891	52498.63926	29068.50736	0.478509918	60747.97255	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1981	46466.07316	1	46466.07316	1	46466.07316	1	46466.07316	36309.02294	0.419661998	82775.0961	40053.60961	0.462942169	86519.68277	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1982	93630.30261	1	93630.30261	1	93630.30261	1	93630.30261	95764.24835	0.48338572	189394.551	104481.1524	0.52738572	198111.455	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1983	26965.08859	1	26965.08859	1	26965.08859	1	26965.08859	14366.37465	0.326872984	41331.46324	16985.85063	0.386472984	43950.93922	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1984	26503.0687	1	26503.0687	1	26503.0687	1	26503.0687	15007.23549	0.35216673	41510.3042	16110.93827	0.37806673	42614.00698	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1985	75649.39542	1	75649.39542	1	75649.39542	1	75649.39542	60202.90301	0.430165397	135852.2984	64303.52353	0.459465397	139952.919	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1986	26864.92035	1	26864.92035	1	26864.92035	1	26864.92035	19345.10098	0.39787006	46210.02133	21756.73509	0.44747006	48621.65544	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1987	38205.99781	1	38205.99781	1	38205.99781	1	38205.99781	13616.58292	0.258050562	51822.58073	14561.11422	0.275950562	52767.11203	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1988	42434.7788	1	42434.7788	1	42434.7788	1	42434.7788	45135.2832	0.488617314	87570.06199	49938.70432	0.540617314	92373.48311	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1989	18412.34583	1	18412.34583	1	18412.34583	1	18412.34583	14014.34338	0.408458472	32426.68921	15897.98028	0.463358472	34310.32612	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1990	21328.18518	1	21328.18518	1	21328.18518	1	21328.18518	15822.32984	0.396681392	37150.51502	18558.5606	0.465281392	39886.74578	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1991	58719.05892	1	58719.05892	1	58719.05892	1	58719.05892	47319.79875	0.432148121	106038.8577	50779.968	0.463748121	109499.0269	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1992	52358.40232	1	52358.40232	1	52358.40232	1	52358.40232	61730.4453	0.522893373	114088.8476	65697.11053	0.556493373	118055.5129	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1993	16646.26196	1	16646.26196	1	16646.26196	1	16646.26196	21641.83058	0.550314337	38288.09255	22680.04509	0.576714337	39326.30705	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1994	25124.28503	1	25124.28503	1	25124.28503	1	25124.28503	19027.79497	0.4171696	44152.08	20487.36786	0.4491696	45611.65289	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1995	79679.07233	1	79679.07233	1	79679.07233	1	79679.07233	91323.94051	0.524809679	171003.0128	94334.37311	0.542109679	174013.4454	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1996	60908.54906	1	60908.54906	1	60908.54906	1	60908.54906	88469.84847	0.576262458	149378.3975	92614.98386	0.603262458	153523.5329	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1997	92244.94577	1	92244.94577	1	92244.94577	1	92244.94577	165817.5702	0.597376936	258062.5159	185331.1712	0.667676936	277576.1169	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1998	43130.46314	1	43130.46314	1	43130.46314	1	43130.46314	24694.69538	0.350367119	67825.15853	27351.87971	0.388067119	70482.34285	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	1999	63692.09022	1	63692.09022	1	63692.09022	1	63692.09022	17565.4701	0.209058284	81257.56031	20329.78995	0.241958284	84021.88017	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2000	84557.61981	1	84557.61981	1	84557.61981	1	84557.61981	112505.629	0.564802516	197063.2488	114637.0115	0.575502516	199194.6313	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2001	232802.4918	1	232802.4918	1	232802.4918	1	232802.4918	177891.689	0.421670351	410694.1808	189071.3457	0.448170351	421873.8375	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2002	29323.9913	1	29323.9913	1	29323.9913	1	29323.9913	24471.34393	0.44316079	53795.33523	25896.02023	0.46896079	55220.01153	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2003	55028.42071	1	55028.42071	1	55028.42071	1	55028.42071	23011.29878	0.288173028	78039.71949	24823.94754	0.310873028	79852.36825	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2004	39546.46709	1	39546.46709	1	39546.46709	1	39546.46709	18280.1313	0.309386424	57826.59839	19538.64417	0.330686424	59085.11126	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2005	25140.85209	1	25140.85209	1	25140.85209	1	25140.85209	9811.660519	0.262243043	34952.5126	12273.52664	0.328043043	37414.37872	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2006	40873.873	1	40873.873	1	40873.873	1	40873.873	32413.49752	0.432991576	73287.37052	33985.5453	0.453991576	74859.41831	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2007	52862.30583	1	52862.30583	1	52862.30583	1	52862.30583	18857.33307	0.25288726	71719.6389	21705.83609	0.29108726	74568.14193	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2008	28667.49528	1	28667.49528	1	28667.49528	1	28667.49528	15861.26838	0.354172401	44528.76366	16116.53736	0.359872401	44784.03264	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2009	20503.14886	1	20503.14886	1	20503.14886	1	20503.14886	6352.054012	0.233502154	26855.20287	6700.257614	0.246302154	27203.40648	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2010	20454.52714	1	20454.52714	1	20454.52714	1	20454.52714	9289.251821	0.308030432	29743.77896	9702.401747	0.321730432	30156.92889	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2011	64621.8148	1	64621.8148	1	64621.8148	1	64621.8148	26107.14229	0.280612563	90728.95709	28414.44144	0.305412563	93036.25625	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2012	60983.03607	1	60983.03607	1	60983.03607	1	60983.03607	28473.28991	0.313804711	89456.32598	29752.66327	0.327904711	90735.69934	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2013	8759.596648	1	8759.596648	1	8759.596648	1	8759.596648	1458.551806	0.141071228	10218.14845	1579.519465	0.152771228	10339.11611	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2014	20322	1	20322	1	20322	1	20322	7012.097251	0.24981181	27334.09725	7747.51864	0.27601181	28069.51864	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2015	52238.52758	1	52238.52758	1	52238.52758	1	52238.52758	9088.279126	0.143170449	61326.80671	11240.20827	0.177070449	63478.73585	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2016	41607.04671	1	41607.04671	1	41607.04671	1	41607.04671	18562.14187	0.287798831	60169.18858	22889.88606	0.354898831	64496.93277	5	5	5
SX	SX_L-21-02-EW	Babine-Early-Wild	2017	28035.6678	1	28035.6678	1	28035.6678	1	28035.6678	1326.231382	0.044603841	29361.89918	1697.900992	0.057103841	29733.56879	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1954																
SX	SX_L-21-02-F	Babine-Fulton	1955																
SX	SX_L-21-02-F	Babine-Fulton	1956																
SX	SX_L-21-02-F	Babine-Fulton	1957																
SX	SX_L-21-02-F	Babine-Fulton	1958																
SX	SX_L-21-02-F	Babine-Fulton	1959																
SX	SX_L-21-02-F	Babine-Fulton	1960	44720.90909	1	44720.90909	1	44720.90909	1	44720.90909	45702.21252	0.438670184	90423.12161	59462.63056	0.570748803	104183.5396	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1961	218146.4691	1	218146.4691	1	218146.4691	1	218146.4691	246169.8288	0.519889414	464316.2979	255357.7455	0.539293501	473504.2147	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1962	99535.8732	1	99535.8732	1	99535.8732	1	99535.8732	124898.7624	0.515280722	224434.6356	142853.8711	0.589356086	242389.7443	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1963	177106.0181	1	177106.0181	1	177106.0181	1	177106.0181	74900.26927	0.269949507	252006.2874	100354.2743	0.361688779	277460.2924	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1964	186458.1011	1	186458.1011	1	186458.1011	1	186458.1011	212629.487	0.490393654	399087.588	247131.2926	0.569966185	433589.3936	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1965	176198.568	1	176198.568	1	176198.568	1	176198.568	121853.3132	0.356679264	298051.8813	165434.1688	0.484245656	341632.7369	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1966	58581	1	58581	1	58581	1	58581	113120.9987	0.634101167	171701.9987	119814.8217	0.671623475	178395.8217	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1967	135976	1	135976	1	135976	1	135976	324845.4027	0.627461172	460821.4027	381737.9512	0.737353031	517713.9512	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1968	125287	1	125287	1	125287	1	125287	219809.3596	0.609626407	345096.3596	235277.0392	0.652524971	360564.0392	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1969	105359	1	105359	1	105359	1	105359	110130.7441	0.484850841	215489.7441	121784.5559	0.536156773	227143.5559	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1970	195558	1	195558	1	195558	1	195558	219921.3635	0.517084016	415479.3635	229752.6976	0.540199668	425310.6976	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1971	282801	1	282801	1	282801	1	282801	386177.5607	0.565768357	668978.5607	399770.862	0.585683185	682571.862	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1972	209478	1	209478	1	209478	1	209478	283946.7018	0.541792153	493424.7018	314609.8817	0.600299859	524087.8817	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1973	261485.1058	1	261485.1058	1	261485.1058	1	261485.1058	495374.6783	0.626952235	756859.7841	528646.3443	0.669061261	790131.4501	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1974	156821.9266	1	156821.9266	1	156821.9266	1	156821.9266	388199.2802	0.681182302	545021.2068	413068.5113	0.72482092	569890.4378	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1975	473953.2877	1	473953.2877	1	473953.2877	1	473953.2877	374773.4753	0.434025234	848726.763	389529.8597	0.451114606	863483.1474	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1976	321865.3946	1	321865.3946	1	321865.3946	1	321865.3946	465016.7483	0.560540617	786882.1429	507720.784	0.612016927	829586.1786	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1977	557565.8104	1	557565.8104	1	557565.8104	1	557565.8104	802390.6928	0.548857312	1359956.503	904363.6841	0.618609644	1461929.495	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1978	248535.076	1	248535.076	1	248535.076	1	248535.076	386996.1615	0.555227403	635531.2375	448469.7183	0.643424151	697004.7943	5	5	5
SX	SX_L-21-02-F	Babine-Fulton	1979	541481.4362	1	541481.4362	1	541481.4362	1	541481.4362	729933.4654	0.538427733	1271414.902	814194.396	0.600581921	1355675.832	5	5	5
