Stock,Region,Catch.Year,CWTs,Ages,SEAK.Troll,SEAK.Net,SEAK.Sport,NBC.Troll,NBC.Sport,WCVI.Troll,WCVI.Sport,ISBM.NCBC.Troll,ISBM.NCBC.Net,ISBM.NCBC.Sport,ISBM.SBC.Troll,ISBM.SBC.Net,ISBM.SBC.Sport,ISBM.NF.Troll,ISBM.NF.Sport,ISBM.SF.Troll,ISBM.SF.Sport,ISBM.WAC.Net,ISBM.PS.Net,ISBM.PS.Sport,Term.SEAK.Troll,Term.SEAK.Net,Term.SEAK.Sport,Term.CAN.Net,Term.CAN.Sport,Term.SUS.Troll,Term.SUS.Net,Term.SUS.Sport,Stray,Escapement
Chilliwack,Fraser,1990,"1,721","2,3,4,5",0.9,0.0,0.0,0.0,0.0,10.9,2.1,0.1,1.3,0.0,3.6,1.8,17.1,6.3,0.5,0.0,0.0,0.0,8.6,7.6,0.0,0.0,0.0,1.8,1.1,0.0,0.6,0.0,4.2,31.5
Chilliwack,Fraser,1991,"3,105","2,3,4,5",0.2,0.1,0.0,0.4,0.0,19.3,0.5,0.2,0.8,0.0,9.0,1.8,16.1,12.9,0.2,0.4,0.0,0.0,3.7,5.2,0.0,0.0,0.0,2.4,1.5,0.0,0.6,0.0,1.0,23.5
Chilliwack,Fraser,1992,"4,222","2,3,4,5",0.3,0.0,0.0,0.1,0.0,19.8,0.1,0.7,0.3,0.0,6.5,0.8,10.7,8.6,0.1,0.0,0.0,0.0,0.8,3.5,0.0,0.0,0.0,0.5,1.1,0.0,0.0,0.0,1.5,44.6
Chilliwack,Fraser,1993,"2,027","2,3,4,5",0.2,0.0,0.0,0.0,0.0,13.1,0.4,0.0,0.0,0.0,7.9,0.1,7.2,7.1,0.0,0.2,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.3,2.0,0.0,0.0,0.0,2.1,57.4
Chilliwack,Fraser,1994,719,"2,3,4,5",0.5,0.3,0.0,0.8,0.0,8.3,0.0,0.4,1.7,0.0,3.3,4.2,10.1,1.6,0.0,0.0,0.0,0.0,2.8,6.1,0.0,0.0,0.0,1.5,5.8,0.0,0.4,0.0,0.0,52.0
Chilliwack,Fraser,1995,"2,209","2,3,4,5",0.0,0.0,0.0,0.0,0.0,12.7,0.5,0.0,0.8,0.0,0.0,0.4,8.1,1.1,0.0,0.0,0.0,0.0,1.0,2.4,0.0,0.0,0.0,1.9,1.0,0.0,0.0,0.0,0.0,70.2
Chilliwack,Fraser,1996,"1,768","2,3,4,5",0.2,0.0,0.0,0.0,0.0,2.0,0.4,0.0,1.1,0.0,0.0,0.2,21.8,2.9,0.2,1.2,0.0,0.0,0.5,4.4,0.0,0.0,0.0,0.8,2.5,0.0,0.3,0.0,0.1,61.3
Chilliwack,Fraser,1997,"2,425","2,3,4,5",0.8,0.0,0.0,0.1,0.0,12.6,0.9,0.3,0.6,0.0,0.0,0.6,16.3,3.9,0.1,1.3,0.1,0.0,1.6,3.8,0.0,0.0,0.0,2.6,2.5,0.0,0.5,0.0,0.0,51.4
Chilliwack,Fraser,1998,"3,201","2,3,4,5",0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,4.3,2.3,0.0,1.1,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.2,1.2,0.0,0.0,0.0,0.5,88.3
Chilliwack,Fraser,1999,"3,371","2,3,4,5",0.1,0.0,0.0,0.2,0.0,0.3,1.4,0.0,0.0,0.0,0.0,0.0,11.4,12.8,0.5,0.5,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.4,1.6,0.0,0.6,0.0,0.3,69.3
Chilliwack,Fraser,2000,"3,581","2,3,4,5",0.1,0.0,0.0,0.0,0.0,4.4,1.9,0.0,0.0,0.3,0.0,0.0,3.7,3.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.8,0.0,0.4,0.0,0.0,83.3
Chilliwack,Fraser,2001,"3,467","2,3,4,5",0.1,0.1,0.0,0.0,0.0,4.5,1.9,0.0,0.0,0.2,0.0,0.0,11.6,6.8,0.4,0.7,0.0,0.0,0.3,5.8,0.0,0.0,0.0,0.2,15.6,0.0,0.6,0.0,0.0,51.1
Chilliwack,Fraser,2002,"5,132","2,3,4,5",0.3,0.0,0.0,0.1,0.0,8.2,4.4,0.0,0.1,0.2,0.0,0.0,4.8,7.4,1.2,0.6,0.0,0.0,0.1,1.8,0.0,0.0,0.0,0.6,5.2,0.0,0.2,0.0,0.0,64.7
Chilliwack,Fraser,2003,"4,945","2,3,4,5",0.2,0.0,0.0,0.0,0.0,5.4,2.3,0.0,0.0,0.2,0.0,0.0,3.4,7.6,0.5,0.5,0.0,0.0,0.2,1.1,0.0,0.0,0.0,0.3,6.1,0.0,0.0,0.0,5.6,66.7
Chilliwack,Fraser,2004,"6,872","2,3,4,5",0.2,0.0,0.0,0.2,0.0,5.2,2.3,0.0,0.0,0.0,0.0,0.0,2.2,6.7,0.2,0.1,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.7,4.6,0.0,0.0,0.0,0.4,76.3
Chilliwack,Fraser,2005,"4,312","2,3,4,5",0.0,0.0,0.0,0.1,0.0,7.0,3.1,0.0,0.1,0.2,0.0,0.0,4.9,3.5,0.8,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,3.2,5.6,0.0,0.6,0.0,0.0,69.9
Chilliwack,Fraser,2006,"2,749","2,3,4,5",0.0,0.0,0.0,0.5,0.0,7.9,2.2,0.0,0.0,0.0,0.0,0.0,2.6,2.9,0.3,0.1,0.0,0.0,0.2,1.4,0.0,0.0,0.0,0.6,4.9,0.0,0.1,0.0,1.0,75.3
Chilliwack,Fraser,2007,"2,438","2,3,4,5",0.0,0.0,0.0,0.2,0.0,6.2,2.5,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.1,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,1.9,4.8,0.0,0.4,0.0,0.1,78.8
Chilliwack,Fraser,2008,"2,875","2,3,4,5",0.3,0.0,0.0,0.0,0.0,10.9,3.9,0.0,0.0,0.0,0.0,0.1,3.7,4.7,1.6,0.0,0.1,0.0,0.2,1.9,0.0,0.0,0.0,0.9,9.5,0.0,0.6,0.0,0.6,61.0
Chilliwack,Fraser,2009,"2,987","2,3,4,5",0.0,0.0,0.0,0.0,0.0,1.7,2.5,0.0,0.0,0.0,0.0,0.0,5.3,0.7,0.3,0.0,0.0,0.0,0.6,2.6,0.0,0.0,0.0,3.3,14.0,0.0,0.2,0.0,1.3,67.5
Chilliwack,Fraser,2010,"6,475","2,3,4,5",0.2,0.0,0.0,0.1,0.0,2.6,2.5,0.0,0.0,0.0,0.0,0.0,7.4,3.1,1.0,0.4,0.0,0.0,0.4,1.3,0.0,0.0,0.0,1.4,6.1,0.0,0.4,0.0,0.6,72.6
Chilliwack,Fraser,2011,"5,927","2,3,4,5",0.0,0.0,0.0,0.1,0.0,3.7,2.9,0.0,0.1,0.2,0.0,0.8,4.2,1.3,0.6,0.0,0.0,0.0,0.3,2.5,0.0,0.0,0.0,0.7,3.0,0.0,0.5,0.0,0.0,79.2
Chilliwack,Fraser,2012,"5,774","2,3,4,5",0.0,0.0,0.0,0.0,0.0,1.1,1.6,0.0,0.0,0.0,0.0,0.2,15.2,5.0,0.7,0.1,0.1,0.0,0.1,5.7,0.0,0.0,0.0,0.3,5.2,0.0,0.3,0.0,0.0,64.4
Chilliwack,Fraser,2013,"13,166","2,3,4,5",0.0,0.0,0.0,0.1,0.0,2.4,2.4,0.0,0.0,0.0,0.0,0.9,11.2,5.4,1.0,0.1,0.0,0.0,0.5,2.8,0.0,0.0,0.0,1.3,5.6,0.0,0.2,0.0,0.3,65.7
Chilliwack,Fraser,2014,"12,005","2,3,4,5",0.1,0.0,0.0,0.0,0.0,1.4,1.2,0.0,0.0,0.0,0.1,2.2,12.1,3.5,0.6,0.1,0.0,0.0,0.6,1.8,0.0,0.0,0.0,1.3,3.8,0.0,0.2,0.0,0.3,70.5
Chilliwack,Fraser,2015,"6,387","2,3,4,5",0.0,0.0,0.0,0.1,0.1,0.5,0.5,0.0,0.0,0.0,0.0,1.1,10.8,3.0,0.5,0.0,0.0,0.2,0.3,1.7,0.0,0.0,0.0,3.2,5.9,0.0,0.0,0.0,1.1,71.0
Chilliwack,Fraser,2016,"7,119","2,3,4,5",0.1,0.0,0.0,0.1,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0.2,14.5,1.9,0.4,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,6.7,0.0,0.2,0.0,0.3,71.7
Chilliwack,Fraser,2017,"5,912","2,3,4,5",0.0,0.0,0.0,0.1,0.0,1.7,3.3,0.0,0.0,0.0,0.0,0.4,22.5,4.4,0.6,0.1,0.1,0.0,0.2,0.9,0.0,0.0,0.0,0.5,8.4,0.0,0.1,0.0,0.9,55.7
Chilliwack,Fraser,2018,"7,070","2,3,4,5",0.2,0.0,0.0,0.3,0.0,0.4,1.0,0.0,0.0,0.2,0.0,0.7,24.9,4.4,0.2,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,1.2,2.0,0.0,0.0,0.0,0.0,63.7
Chilliwack,Fraser,2019,"11,296","2,3,4,5",0.1,0.1,0.1,0.1,0.0,0.4,0.8,0.0,0.0,0.1,0.0,0.4,13.0,1.7,0.1,0.0,0.0,0.0,0.1,1.5,0.0,0.0,0.0,0.2,6.9,0.0,0.0,0.0,0.1,74.2
Chilliwack,Fraser,2020,"9,544","2,3,4,5",0.2,0.2,0.0,0.1,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.4,24.6,0.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.9,10.6,0.0,0.0,0.0,0.3,57.7
Chilliwack,Fraser,2021,"11,891","2,3,4,5",0.1,0.2,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.1,0.0,0.5,14.8,1.8,0.4,0.1,0.0,0.0,0.2,1.7,0.0,0.0,0.0,2.6,7.4,0.0,0.1,0.0,0.2,69.1
Chilliwack,Fraser,2022,"4,973","2,3,4,5",0.5,0.0,0.0,0.5,0.0,1.1,1.4,0.0,0.0,0.0,0.0,0.8,13.1,1.9,0.0,0.0,0.0,0.0,0.2,1.8,0.0,0.0,0.0,3.5,7.0,0.0,0.0,0.0,0.6,67.7
Chilliwack,Fraser,2023,"5,637","2,3,4,5",0.0,0.0,0.0,0.5,0.0,0.6,1.1,0.0,0.0,0.4,0.0,0.7,14.5,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,18.8,0.0,0.0,0.0,1.6,59.0
Cowichan,ECVI,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowichan,ECVI,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowichan,ECVI,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowichan,ECVI,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowichan,ECVI,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowichan,ECVI,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowichan,ECVI,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowichan,ECVI,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowichan,ECVI,1987,117,2,1.0,0.2,0.0,0.0,0.0,2.2,0.0,0.4,4.9,0.0,9.2,23.0,43.5,0.4,0.0,0.0,0.0,0.0,2.1,2.0,0.0,0.0,0.0,0.2,0.0,0.0,2.6,0.0,0.9,7.7
Cowichan,ECVI,1988,311,3,0.3,1.4,0.0,0.0,0.0,1.6,0.0,1.0,0.6,0.0,26.7,1.2,49.1,0.4,0.0,0.0,0.0,0.0,2.2,2.5,0.0,0.0,0.0,1.0,0.0,0.0,2.2,0.0,0.6,9.3
Cowichan,ECVI,1989,612,"2,4",1.8,0.0,0.0,0.0,0.0,3.2,0.1,0.4,0.9,0.0,5.8,8.9,48.1,1.0,0.0,0.0,0.0,0.0,0.9,1.5,0.0,0.0,0.0,4.9,0.0,0.0,1.6,0.0,0.5,20.4
Cowichan,ECVI,1990,"2,031","2,3,5",0.0,0.0,0.0,0.1,0.0,2.2,0.1,1.1,2.7,0.1,13.3,7.3,57.4,0.6,0.2,0.0,0.0,0.0,1.4,2.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.3,10.2
Cowichan,ECVI,1991,"4,232","2,3,4",0.1,0.0,0.0,0.2,0.0,3.9,0.7,0.4,0.5,0.2,9.0,3.6,61.7,0.7,0.0,0.0,0.0,0.0,2.0,0.9,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.3,14.6
Cowichan,ECVI,1992,"4,595","2,3,4,5",0.1,0.1,0.0,0.4,0.0,8.6,0.8,1.0,0.9,0.1,17.7,3.1,53.2,0.2,0.0,0.0,0.0,0.0,0.6,1.3,0.0,0.0,0.0,0.9,0.0,0.0,0.4,0.0,0.4,10.2
Cowichan,ECVI,1993,"4,171","2,3,4,5",0.3,0.0,0.0,0.1,0.0,7.8,1.0,0.5,0.5,0.0,11.8,2.8,55.1,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.1,0.0,0.0,0.8,0.0,0.2,17.0
Cowichan,ECVI,1994,"1,332","2,3,4,5",0.5,0.0,0.0,0.4,0.0,4.0,0.2,0.2,2.1,0.0,4.9,5.5,43.3,0.4,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.0,0.0,4.2,0.6,0.0,2.4,0.0,0.6,29.3
Cowichan,ECVI,1995,"1,688","2,3,4,5",0.3,0.0,0.0,0.0,0.0,5.3,0.5,0.0,1.4,0.0,0.0,1.4,41.2,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,2.1,0.2,0.0,1.7,0.0,1.2,43.5
Cowichan,ECVI,1996,"1,362","2,3,4,5",0.3,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.4,0.0,0.0,0.4,51.3,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.7,0.6,0.0,0.8,0.0,1.2,34.2
Cowichan,ECVI,1997,921,"2,3,4,5",0.9,0.0,0.0,0.0,0.0,3.3,0.9,0.0,0.4,0.5,0.0,1.1,27.6,0.0,0.0,0.0,0.0,0.0,1.7,3.3,0.0,0.0,0.0,0.4,0.5,0.0,0.9,0.0,0.8,57.8
Cowichan,ECVI,1998,491,"2,3,4,5",4.1,0.0,0.0,0.0,0.0,0.4,1.6,0.0,0.0,0.7,0.0,0.5,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,2.9,0.0,3.7,43.4
Cowichan,ECVI,1999,581,"2,3,4,5",0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,53.3,0.8,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.3,1.5,0.0,6.2,0.0,3.4,31.5
Cowichan,ECVI,2000,796,"2,3,4,5",1.4,0.3,0.0,0.0,0.0,1.2,4.9,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.5,0.5,0.0,4.1,0.0,1.3,58.8
Cowichan,ECVI,2001,779,"2,3,4,5",0.4,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.2,0.0,0.0,0.0,0.0,0.1,2.4,0.0,0.0,0.0,6.6,0.0,0.0,10.7,0.0,4.2,32.5
Cowichan,ECVI,2002,713,"2,3,4,5",1.5,0.0,0.0,0.0,0.0,3.5,1.6,0.0,0.0,1.0,0.0,0.0,38.5,0.4,0.0,0.3,0.0,0.0,0.4,5.7,0.0,0.0,0.0,7.9,2.4,0.0,3.2,0.0,2.7,30.9
Cowichan,ECVI,2003,399,"2,3,4,5",2.2,0.3,0.0,2.5,0.0,8.9,3.0,0.9,0.0,0.0,0.0,0.0,38.9,0.6,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,4.6,1.6,0.0,7.3,0.0,2.3,23.3
Cowichan,ECVI,2004,394,"2,3,4,5",0.0,0.4,0.0,0.9,0.0,15.2,7.6,0.0,0.0,2.0,0.0,0.0,31.7,2.5,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.7,0.0,0.0,8.4,0.0,6.6,21.0
Cowichan,ECVI,2005,363,"2,3,4,5",0.0,0.3,0.0,1.3,4.7,23.0,2.2,0.0,1.3,0.0,0.0,0.0,8.3,0.3,0.9,0.0,0.0,0.0,3.1,1.3,0.0,0.0,0.0,7.5,0.0,0.0,11.0,0.0,10.2,24.5
Cowichan,ECVI,2006,294,"3,4,5",1.0,0.0,0.0,0.7,0.0,20.8,4.6,0.0,0.0,0.0,0.0,0.0,21.9,2.8,0.7,0.0,0.0,0.0,0.6,4.8,0.0,0.0,0.0,6.4,0.0,0.0,4.4,0.0,4.4,26.9
Cowichan,ECVI,2007,270,"2,4,5",0.0,0.0,0.8,0.0,0.0,8.4,1.8,0.0,1.2,0.0,0.0,0.0,22.7,0.3,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,5.7,0.0,0.0,7.1,0.0,1.9,48.9
Cowichan,ECVI,2008,305,"2,3,5",0.1,0.0,0.3,0.0,0.0,10.9,4.2,0.0,0.0,0.0,0.0,0.0,43.7,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.5,0.0,0.0,4.6,0.0,3.9,25.2
Cowichan,ECVI,2009,689,"2,3,4",0.1,0.0,0.6,0.0,0.0,5.1,5.5,0.0,0.0,0.1,0.0,0.0,50.2,0.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.8,0.0,0.0,3.6,0.0,9.9,15.5
Cowichan,ECVI,2010,"1,428","2,3,4,5",0.3,0.1,0.0,0.0,0.0,7.4,2.6,0.0,0.0,0.4,0.0,0.0,47.9,1.1,0.0,0.0,0.0,0.1,0.5,2.8,0.0,0.0,0.0,1.2,0.0,0.0,4.6,0.0,2.1,29.0
Cowichan,ECVI,2011,"2,031","2,3,4,5",0.7,0.2,0.0,0.2,0.2,5.3,3.9,0.0,0.0,1.5,0.0,0.0,25.4,1.3,0.2,0.0,0.0,0.0,0.7,5.1,0.0,0.0,0.0,1.7,0.0,0.0,4.1,0.0,1.7,47.7
Cowichan,ECVI,2012,"3,561","2,3,4,5",0.6,0.1,0.2,0.5,0.0,3.5,3.2,0.0,0.0,0.7,0.0,0.1,29.8,2.5,0.3,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,11.3,0.1,0.0,3.4,0.0,1.6,34.9
Cowichan,ECVI,2013,"3,810","2,3,4,5",0.3,0.1,0.0,0.0,0.2,2.4,3.6,0.0,0.0,0.3,0.0,0.1,37.3,2.0,0.3,0.0,0.0,0.0,0.9,4.9,0.0,0.0,0.0,1.9,0.0,0.0,4.8,0.0,4.1,36.8
Cowichan,ECVI,2014,"2,802","2,3,4,5",1.2,0.0,0.4,0.7,0.0,5.8,5.6,0.0,0.0,0.6,0.0,0.0,46.0,1.4,0.1,0.0,0.0,0.0,0.2,3.7,0.0,0.0,0.0,4.3,0.0,0.0,1.1,0.0,1.4,27.5
Cowichan,ECVI,2015,"1,347","2,3,4,5",0.8,0.5,0.0,0.3,0.0,0.5,2.5,0.0,0.0,2.2,0.0,0.0,37.0,1.3,0.0,0.0,0.0,0.0,0.2,1.8,0.0,0.0,0.0,3.5,0.0,0.0,1.3,0.0,7.6,40.6
Cowichan,ECVI,2016,"3,593","2,3,4,5",0.3,0.0,0.1,0.1,0.0,0.9,1.3,0.0,0.0,0.8,0.0,0.0,40.2,0.6,0.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,2.4,0.0,0.0,3.3,0.0,1.4,46.9
Cowichan,ECVI,2017,"3,222","2,3,4,5",0.2,0.1,0.8,0.3,0.0,4.2,4.2,0.0,0.0,0.9,0.0,0.0,28.7,1.0,0.1,0.0,0.0,0.0,0.3,3.3,0.0,0.0,0.0,3.5,0.0,0.0,3.6,0.0,1.2,47.8
Cowichan,ECVI,2018,"3,773","2,3,4,5",0.7,0.1,0.0,0.2,0.0,1.0,3.3,0.0,0.3,0.5,0.0,0.0,49.5,0.6,0.0,0.0,0.0,0.0,0.2,1.7,0.0,0.0,0.0,15.0,0.0,0.0,1.2,0.0,0.8,24.9
Cowichan,ECVI,2019,"1,901","2,3,4,5",0.3,0.4,0.4,0.4,0.0,1.5,2.4,0.0,0.0,4.3,0.0,0.0,56.4,0.7,0.2,0.0,0.0,0.0,0.1,2.1,0.0,0.0,0.0,0.3,0.0,0.0,1.7,0.0,0.3,28.5
Cowichan,ECVI,2020,"3,651","2,3,4,5",0.1,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,75.5
Cowichan,ECVI,2021,"1,755","2,3,4,5",0.0,0.0,0.0,0.0,0.0,0.5,2.3,0.0,0.0,0.2,0.0,0.1,32.2,0.2,0.1,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.6,61.8
Cowichan,ECVI,2022,937,"2,3,4,5",0.0,0.0,0.0,0.0,0.0,1.6,1.8,0.0,0.0,3.6,0.0,0.0,37.0,0.5,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.3,53.7
Cowichan,ECVI,2023,533,"2,3,4,5",0.0,1.2,0.0,0.0,0.0,2.4,0.2,0.0,0.0,3.3,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8
Harrison,Fraser,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison,Fraser,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison,Fraser,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison,Fraser,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison,Fraser,1983,930,2,0.0,0.0,0.0,0.4,0.0,10.5,0.0,1.4,1.2,0.0,7.6,18.4,28.1,1.3,0.0,0.1,0.0,0.3,7.1,12.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,10.5
Harrison,Fraser,1984,"2,468","2,3",0.1,0.0,0.0,1.0,0.0,28.9,0.0,3.8,0.3,0.0,14.8,5.7,26.5,1.7,0.1,0.3,0.0,0.0,1.8,4.3,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.0,9.8
Harrison,Fraser,1985,"1,766","2,3,4",0.2,0.0,0.0,1.1,0.0,22.8,0.4,1.7,1.2,0.0,7.7,3.3,24.4,0.9,0.2,0.1,0.0,0.0,3.0,3.2,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,28.8
Harrison,Fraser,1986,998,"2,3,4,5",1.6,0.0,0.0,0.4,0.0,17.1,0.4,2.7,1.6,0.4,18.2,9.0,22.6,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,21.0
Harrison,Fraser,1987,613,"2,3,4,5",0.9,0.0,0.0,0.0,0.0,9.0,0.0,0.6,1.5,0.0,8.5,4.5,25.0,3.3,0.4,0.0,0.0,0.0,5.5,2.0,0.0,0.0,0.0,0.0,0.9,0.0,1.1,0.0,0.0,37.0
Harrison,Fraser,1988,"1,662","2,3,4,5",0.4,0.0,0.6,0.0,0.0,3.5,2.1,1.0,1.6,0.0,9.9,5.7,31.8,3.3,0.0,0.7,0.0,0.0,6.7,5.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,27.0
Harrison,Fraser,1989,"2,467","2,3,4,5",0.2,0.0,0.0,0.3,0.0,24.1,0.9,0.6,0.3,0.0,5.4,5.6,23.0,5.5,0.2,0.8,0.0,0.0,4.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,24.0
Harrison,Fraser,1990,"3,043","2,3,4,5",0.5,0.0,0.0,0.8,0.0,19.4,1.3,0.6,0.5,0.0,4.6,1.0,11.4,6.0,0.1,0.0,0.0,0.0,2.5,6.0,0.0,0.0,0.0,1.3,0.3,0.0,0.1,0.0,0.0,43.4
Harrison,Fraser,1991,"1,737","2,3,4,5",0.0,0.1,0.0,0.0,0.0,28.1,0.0,0.3,1.1,0.0,8.3,2.9,12.8,10.7,0.0,0.9,0.0,0.0,1.9,4.5,0.0,0.0,0.0,1.2,0.4,0.0,0.0,0.0,0.0,26.8
Harrison,Fraser,1992,"1,762","2,3,4,5",0.0,0.0,0.0,0.4,0.0,17.8,0.0,0.2,0.1,0.0,12.6,1.2,11.8,12.5,0.0,0.3,0.0,0.0,1.0,6.9,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,34.5
Harrison,Fraser,1993,"1,141","2,3,4,5",1.0,0.0,0.0,0.3,0.0,19.0,0.0,0.5,0.2,0.0,6.5,0.8,7.3,9.0,0.0,0.9,0.0,0.0,0.0,2.2,0.0,0.0,0.0,2.0,0.0,0.0,0.6,0.0,0.0,49.6
Harrison,Fraser,1994,421,"2,3,4,5",0.0,0.0,0.0,0.0,0.0,20.8,2.1,0.0,0.4,0.0,9.9,3.3,7.3,2.5,0.0,1.1,0.0,0.0,2.9,2.3,0.0,0.0,0.0,1.9,1.0,0.0,0.0,0.0,0.0,44.4
Harrison,Fraser,1995,437,"2,3,4,5",0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,1.7,0.0,0.0,0.8,18.5,6.4,0.4,1.2,0.0,0.0,3.0,3.6,0.0,0.0,0.0,2.1,0.7,0.0,0.0,0.0,4.6,39.1
Harrison,Fraser,1996,"1,211","2,3,4,5",0.0,0.2,0.0,0.0,0.0,1.5,0.2,0.0,0.4,0.0,0.0,0.1,23.3,3.4,0.0,0.7,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.1,61.6
Harrison,Fraser,1997,864,"2,3,4,5",1.8,0.0,0.0,0.0,0.0,13.0,3.3,0.0,0.7,0.0,0.1,0.6,19.2,7.9,0.0,3.1,0.0,0.0,2.6,6.1,0.0,0.0,0.0,2.2,0.0,0.0,0.3,0.0,0.0,39.0
Harrison,Fraser,1998,"1,183","2,3,4,5",0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.3,0.0,1.1,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.8,87.9
Harrison,Fraser,1999,"1,250","2,3,4,5",0.3,0.4,0.0,0.5,0.0,0.6,1.3,0.3,0.0,0.0,0.0,0.0,10.2,13.5,0.4,0.8,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.6,0.3,0.0,0.7,0.0,0.9,68.5
Harrison,Fraser,2000,586,"2,3,4,5",2.0,0.0,0.0,0.6,0.0,13.7,4.3,0.0,0.0,0.0,0.0,0.0,11.6,13.1,0.0,2.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,51.4
