region,species_name,species_qualified,cuid,cu_name_pse,year,spawners,us_catch,cdn_catch,combined_catch,run_size_adjustment,in_season_run_size,run_size,exploitation_rate 
Fraser,Sockeye,SEL,712,Cultus-Late,1995,10349,2761,6384,NA,0,NA,19494,0.55
Fraser,Sockeye,SEL,712,Cultus-Late,1996,2030,394,1259,NA,856,NA,4539,0.49
Fraser,Sockeye,SEL,712,Cultus-Late,1997,91,238,1175,NA,221,NA,1725,0.81
Fraser,Sockeye,SEL,712,Cultus-Late,1998,2166,242,283,NA,0,NA,2691,0.2
Fraser,Sockeye,SEL,712,Cultus-Late,1999,12403,999,6126,NA,32527,NA,52055,0.12
Fraser,Sockeye,SEL,712,Cultus-Late,2000,1242,10846,30847,NA,44195,NA,87130,0.51
Fraser,Sockeye,SEL,712,Cultus-Late,2001,695,226,646,NA,3462,NA,5029,0.16
Fraser,Sockeye,SEL,712,Cultus-Late,2002,5148,89,815,NA,0,NA,6052,0.17
Fraser,Sockeye,SEL,712,Cultus-Late,2003,2184,70,377,NA,2098,NA,4729,0.37
Fraser,Sockeye,SEL,712,Cultus-Late,2004,89,0,1297,NA,0,NA,1386,0.33
Fraser,Sockeye,SEL,712,Cultus-Late,2005,375,0,44,NA,5424,NA,5843,0.23
Fraser,Sockeye,SEL,712,Cultus-Late,2006,3793,132,3857,NA,3376,NA,11158,0.39
Fraser,Sockeye,SEL,712,Cultus-Late,2007,800,25,21,NA,0,NA,846,0.24
Fraser,Sockeye,SEL,712,Cultus-Late,2008,521,4,515,NA,3673,NA,4713,0.16
Fraser,Sockeye,SEL,712,Cultus-Late,2009,1723,2,129,NA,-80,NA,1774,0.05
Fraser,Sockeye,SEL,712,Cultus-Late,2010,10654,1218,7525,NA,1381,NA,20778,0.53
Fraser,Sockeye,SEL,712,Cultus-Late,2011,7464,1215,2489,NA,1638,NA,12806,0.39
Fraser,Sockeye,SEL,712,Cultus-Late,2012,1155,21,559,NA,438,NA,2173,0.34
Fraser,Sockeye,SEL,712,Cultus-Late,2013,3512,79,619,NA,-48,NA,4162,0.07
Fraser,Sockeye,SEL,712,Cultus-Late,2014,4636,711,8287,NA,5196,NA,18830,0.66
Fraser,Sockeye,SEL,712,Cultus-Late,2015,1416,186,26,NA,248,NA,1876,0.17
Fraser,Sockeye,SEL,712,Cultus-Late,2016,2813,39,761,NA,496,NA,4109,0.13
Fraser,Sockeye,SEL,712,Cultus-Late,2017,792,0,113,NA,83,NA,988,0.06
Fraser,Sockeye,SEL,712,Cultus-Late,2018,510,0,984,NA,-58,NA,1436,0.61
Fraser,Sockeye,SEL,712,Cultus-Late,2019,132,0,3,NA,23,NA,158,0.19
Fraser,Sockeye,SEL,712,Cultus-Late,2020,212,0,7,NA,38,NA,257,0.08
Fraser,Sockeye,SEL,712,Cultus-Late,2021,427,0,3,NA,48,NA,478,0.09
Fraser,Sockeye,SEL,712,Cultus-Late,2022,1241,174,170,NA,219,NA,1804,0.31
Fraser,Sockeye,SEL,712,Cultus-Late,2023,163,0,0,NA,54,NA,217,0.02
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1950,NA,NA,NA,NA,NA,NA,NA,NA
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1951,NA,NA,NA,NA,NA,NA,NA,NA
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1952,6181,7823,16542,NA,0,NA,30546,0.74
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1953,511,743,1091,NA,0,NA,2345,0.7
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1954,279,647,1381,NA,0,NA,2307,0.79
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1955,191,325,381,NA,0,NA,897,0.86
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1956,6235,9790,10131,NA,0,NA,26156,0.76
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1957,389,1681,1165,NA,0,NA,3235,0.67
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1958,0,0,0,NA,0,NA,0,0.84
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1959,64,160,279,NA,0,NA,503,0.85
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1960,4711,4379,5467,NA,0,NA,14557,0.76
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1961,409,127,146,NA,0,NA,682,0.45
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1962,270,227,284,NA,0,NA,781,0.47
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1963,85,109,124,NA,0,NA,318,0.66
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1964,3967,2757,5886,NA,0,NA,12610,0.67
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1965,646,642,1229,NA,0,NA,2517,0.6
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1966,329,120,306,NA,0,NA,755,0.54
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1967,0,0,0,NA,0,NA,0,0.76
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1968,1234,3198,1307,NA,0,NA,5739,0.74
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1969,139,144,230,NA,0,NA,513,0.7
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1970,261,253,749,NA,0,NA,1263,0.63
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1971,0,0,0,NA,0,NA,0,0.91
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1972,2552,3269,6023,NA,0,NA,11844,0.75
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1973,270,602,1341,NA,0,NA,2213,0.81
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1974,837,1452,3580,NA,0,NA,5869,0.79
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1975,31,46,39,NA,0,NA,116,0.76
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1976,1642,2074,6474,NA,0,NA,10190,0.82
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1977,349,429,1085,NA,0,NA,1863,0.77
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1978,1253,1301,3373,NA,0,NA,5927,0.73
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1979,119,126,292,NA,0,NA,537,0.73
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1980,610,606,2324,NA,218,NA,3758,0.7
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1981,173,347,1307,NA,214,NA,2041,0.82
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1982,1919,1903,6045,NA,424,NA,10291,0.69
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1983,230,216,1826,NA,315,NA,2587,0.82
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1984,155,141,897,NA,670,NA,1863,0.75
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1985,106,221,612,NA,56,NA,995,0.8
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1986,2610,2066,8643,NA,0,NA,13319,0.72
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1987,589,855,1516,NA,260,NA,3220,0.75
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1988,263,181,478,NA,140,NA,1062,0.69
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1989,137,69,717,NA,0,NA,923,0.69
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1990,1465,1250,5058,NA,216,NA,7989,0.66
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1991,2241,1360,3289,NA,0,NA,6890,0.65
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1992,3228,1067,3876,NA,0,NA,8171,0.7
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1993,1204,1356,5519,NA,203,NA,8282,0.83
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1994,648,876,5990,NA,1403,NA,8917,0.83
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1995,1562,258,1368,NA,0,NA,3188,0.55
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1996,3589,663,2004,NA,0,NA,6256,0.49
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1997,1559,1177,10143,NA,1603,NA,14482,0.81
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1998,5980,713,1369,NA,4016,NA,12078,0.2
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,1999,814,39,242,NA,1814,NA,2909,0.12
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2000,9418,3605,14002,NA,1145,NA,28170,0.51
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2001,12392,797,1904,NA,0,NA,15093,0.16
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2002,31141,931,4931,NA,8090,NA,45093,0.17
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2003,13211,312,2844,NA,0,NA,16367,0.37
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2004,21624,4614,9292,NA,0,NA,35530,0.33
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2005,5550,812,514,NA,0,NA,6876,0.23
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2006,23130,469,14504,NA,23449,NA,61552,0.39
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2007,5033,5314,655,NA,0,NA,11002,0.24
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2008,2621,24,594,NA,928,NA,4167,0.16
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2009,6631,243,120,NA,576,NA,7570,0.05
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2010,11035,2454,15398,NA,-2530,NA,26357,0.53
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2011,10008,217,3256,NA,1112,NA,14593,0.39
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2012,3021,855,2455,NA,-780,NA,5551,0.34
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2013,7042,170,293,NA,782,NA,8287,0.07
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2014,5273,3923,20649,NA,-14272,NA,15573,0.66
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2015,7836,30,280,NA,2459,NA,10605,0.17
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2016,3666,465,589,NA,600,NA,5320,0.13
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2017,5908,3,166,NA,779,NA,6856,0.06
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2018,1140,62,1146,NA,271,NA,2619,0.61
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2019,59,0,8,NA,10,NA,77,0.19
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2020,190,0,3,NA,48,NA,241,0.08
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2021,1856,285,14,NA,206,NA,2361,0.09
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2022,1206,280,129,NA,213,NA,1828,0.31
Fraser,Sockeye,SEL,713,Harrison-Downstream Migrating-Late,2023,1006,0,5,NA,335,NA,1346,0.02
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1950,NA,NA,NA,NA,NA,NA,NA,NA
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1951,NA,NA,NA,NA,NA,NA,NA,NA
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1952,28100,44672,56866,NA,0,NA,129638,0.74
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1953,9395,15041,21689,NA,0,NA,46125,0.7
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1954,28450,69031,83207,NA,0,NA,180688,0.79
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1955,21672,38168,44590,NA,0,NA,104430,0.86
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1956,8772,7647,7939,NA,0,NA,24358,0.76
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1957,20866,88208,60854,NA,0,NA,169928,0.67
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1958,36199,61019,157209,NA,0,NA,254427,0.84
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1959,8379,20947,36497,NA,0,NA,65823,0.85
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1960,7042,6137,7630,NA,0,NA,20809,0.76
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1961,4383,1413,1568,NA,0,NA,7364,0.45
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1962,15962,8554,7653,NA,0,NA,32169,0.47
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1963,14469,9588,14560,NA,0,NA,38617,0.66
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1964,1370,879,1775,NA,0,NA,4024,0.67
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1965,17975,10650,19401,NA,0,NA,48026,0.6
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1966,20416,8677,29460,NA,0,NA,58553,0.54
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1967,22617,70880,71247,NA,0,NA,164744,0.76
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1968,4516,13483,6063,NA,0,NA,24062,0.74
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1969,58946,48934,80674,NA,0,NA,188554,0.7
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1970,11096,18223,66049,NA,0,NA,95368,0.63
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1971,5623,26642,49938,NA,0,NA,82203,0.91
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1972,26548,34151,93528,NA,0,NA,154227,0.75
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1973,50173,120129,219304,NA,0,NA,389606,0.81
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1974,66807,138076,216050,NA,0,NA,420933,0.79
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1975,32011,75195,44491,NA,0,NA,151697,0.76
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1976,51078,81262,208468,NA,0,NA,340808,0.82
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1977,55145,47755,174659,NA,11280,NA,288839,0.77
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1978,76237,36761,159746,NA,0,NA,272744,0.73
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1979,51403,47252,102474,NA,3470,NA,204599,0.73
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1980,74839,52250,131018,NA,59818,NA,317925,0.7
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1981,43793,32616,177030,NA,3799,NA,257238,0.82
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1982,294543,226328,672214,NA,134428,NA,1327513,0.69
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1983,40267,32212,232257,NA,0,NA,304736,0.82
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1984,60370,54005,230110,NA,0,NA,344485,0.75
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1985,39460,50426,133515,NA,15416,NA,238817,0.8
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1986,111596,253213,958250,NA,271110,NA,1594169,0.72
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1987,63184,152696,218549,NA,15529,NA,449958,0.75
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1988,49606,93429,449917,NA,130162,NA,723114,0.69
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1989,17199,14989,67926,NA,77599,NA,177713,0.69
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1990,16816,7703,33787,NA,0,NA,58306,0.66
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1991,39216,26155,72249,NA,30865,NA,168485,0.65
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1992,59758,40863,270099,NA,18248,NA,388968,0.7
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1993,86151,169730,646659,NA,0,NA,902540,0.83
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1994,65026,82461,650135,NA,8447,NA,806069,0.83
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1995,33441,15449,29194,NA,30076,NA,108160,0.55
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1996,72377,79620,290157,NA,288304,NA,730458,0.49
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1997,25523,63865,339514,NA,54639,NA,483541,0.81
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1998,57159,46694,168752,NA,547951,NA,820556,0.2
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,1999,34838,4047,24082,NA,180674,NA,243641,0.12
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2000,6623,56717,163495,NA,232526,NA,459361,0.51
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2001,20091,5836,26432,NA,171662,NA,224021,0.16
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2002,101051,10063,185006,NA,297124,NA,593244,0.17
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2003,49877,10856,61778,NA,115674,NA,238185,0.37
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2004,25429,9703,39696,NA,76630,NA,151458,0.33
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2005,48837,5881,15321,NA,90818,NA,160857,0.23
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2006,39804,9386,64544,NA,162967,NA,276701,0.39
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2007,37392,9964,10524,NA,77532,NA,135412,0.24
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2008,2813,2246,14736,NA,110861,NA,130656,0.16
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2009,35973,1647,4770,NA,76523,NA,118913,0.05
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2010,61263,20209,95871,NA,46584,NA,223927,0.53
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2011,72577,40345,141388,NA,82202,NA,336512,0.39
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2012,924,4011,11574,NA,14061,NA,30570,0.34
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2013,36077,2339,5318,NA,211471,NA,255205,0.07
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2014,24646,7001,98626,NA,9225,NA,139498,0.66
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2015,3032,1144,228,NA,7077,NA,11481,0.17
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2016,300,0,275,NA,538,NA,1113,0.13
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2017,32881,572,3026,NA,26958,NA,63437,0.06
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2018,15095,1774,28989,NA,5147,NA,51005,0.61
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2019,1823,0,39,NA,1823,NA,3685,0.19
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2020,107,0,17,NA,321,NA,445,0.08
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2021,80449,5338,10554,NA,59799,NA,156140,0.09
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2022,97140,21267,89937,NA,125626,NA,333970,0.31
Fraser,Sockeye,SEL,714,Harrison-Upstream Migrating-Late,2023,38493,1032,1067,NA,47877,NA,88469,0.02
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1950,NA,NA,NA,NA,NA,NA,NA,NA
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1951,NA,NA,NA,NA,NA,NA,NA,NA
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1952,48899,74950,81193,NA,0,NA,205042,0.76
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1953,18693,42029,35166,NA,0,NA,95888,0.82
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1954,17624,48766,30438,NA,0,NA,96828,0.84
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1955,17950,37923,34545,NA,0,NA,90418,0.85
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1956,32094,33027,48600,NA,0,NA,113721,0.74
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1957,12338,12920,14635,NA,0,NA,39893,0.78
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1958,10385,12429,28572,NA,0,NA,51386,0.81
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1959,15740,45616,24167,NA,0,NA,85523,0.78
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1960,24510,38814,44230,NA,0,NA,107554,0.76
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1961,11162,11278,18730,NA,0,NA,41170,0.81
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1962,16585,8531,15158,NA,0,NA,40274,0.69
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1963,12680,7312,4965,NA,0,NA,24957,0.57
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1964,13804,27325,5328,NA,0,NA,46457,0.76
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1965,6981,20646,26653,NA,0,NA,54280,0.86
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1966,20867,22237,57093,NA,0,NA,100197,0.83
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1967,10300,64295,47902,NA,0,NA,122497,0.87
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1968,16988,28261,57039,NA,0,NA,102288,0.87
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1969,25084,107500,26258,NA,0,NA,158842,0.79
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1970,6657,16321,25836,NA,0,NA,48814,0.9
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1971,15469,17189,44577,NA,0,NA,77235,0.88
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1972,13412,35908,32521,NA,0,NA,81841,0.89
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1973,11928,29234,35463,NA,0,NA,76625,0.83
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1974,20792,20076,33270,NA,0,NA,74138,0.79
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1975,39942,62945,21878,NA,0,NA,124765,0.73
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1976,36530,81537,86036,NA,0,NA,204103,0.84
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1977,13887,15970,27690,NA,0,NA,57547,0.77
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1978,24835,22257,34554,NA,0,NA,81646,0.74
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1979,37558,41042,47205,NA,0,NA,125805,0.68
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1980,17135,5542,13394,NA,0,NA,36071,0.48
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1981,25327,36908,60887,NA,0,NA,123122,0.77
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1982,8725,11811,23111,NA,0,NA,43647,0.77
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1983,16858,1208,10129,NA,0,NA,28195,0.63
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1984,15797,11696,18925,NA,0,NA,46418,0.63
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1985,3574,977,1551,NA,0,NA,6102,0.78
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1986,29195,1307,5638,NA,0,NA,36140,0.71
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1987,13662,4295,9504,NA,0,NA,27461,0.63
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1988,37769,13738,17378,NA,0,NA,68885,0.56
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1989,16037,11480,35780,NA,0,NA,63297,0.69
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1990,12207,3177,9665,NA,0,NA,25049,0.66
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1991,22500,1620,16729,NA,0,NA,40849,0.56
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1992,9135,237,1366,NA,0,NA,10738,0.76
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1993,22850,15187,31433,NA,0,NA,69470,0.54
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1994,9501,1141,1709,NA,0,NA,12351,0.6
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1995,5500,846,771,NA,0,NA,7117,0.45
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1996,50086,1208,6765,NA,0,NA,58059,0.28
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1997,35830,5380,26626,NA,0,NA,67836,0.5
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1998,76888,3011,8603,NA,0,NA,88502,0.32
Fraser,Sockeye,SEL,715,Pitt-Early Summer,1999,35977,147,2472,NA,0,NA,38596,0.22
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2000,42649,3647,8361,NA,0,NA,54657,0.42
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2001,131500,2330,7088,NA,0,NA,140918,0.17
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2002,90280,6865,21765,NA,0,NA,118910,0.33
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2003,78244,7858,36100,NA,0,NA,122202,0.49
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2004,60942,11571,83491,NA,87838,NA,243842,0.48
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2005,62062,7925,10316,NA,24098,NA,104401,0.27
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2006,38816,8268,12386,NA,59937,NA,119407,0.43
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2007,41838,3764,1999,NA,0,NA,47601,0.26
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2008,16921,1387,1458,NA,0,NA,19766,0.27
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2009,31042,262,1306,NA,0,NA,32610,0.1
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2010,16818,172,2116,NA,0,NA,19106,0.42
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2011,56006,2599,7184,NA,0,NA,65789,0.36
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2012,78038,2806,3327,NA,0,NA,84171,0.16
Fraser,Sockeye,SEL,715,Pitt-Early Summer,2013,59279,650,6222,NA,11082,NA,77233,0.16
