"Stock","Region","Catch.Year","CWTs","Ages","SEAK.Troll","SEAK.Net","SEAK.Sport","NBC.Troll","NBC.Sport","WCVI.Troll","WCVI.Sport","ISBM.NCBC.Troll","ISBM.NCBC.Net","ISBM.NCBC.Sport","ISBM.SBC.Troll","ISBM.SBC.Net","ISBM.SBC.Sport","ISBM.NF.Troll","ISBM.NF.Sport","ISBM.SF.Troll","ISBM.SF.Sport","ISBM.WAC.Net","ISBM.PS.Net","ISBM.PS.Sport","Term.SEAK.Troll","Term.SEAK.Net","Term.SEAK.Sport","Term.CAN.Net","Term.CAN.Sport","Term.SUS.Troll","Term.SUS.Net","Term.SUS.Sport","Stray","Escapement"
"SWVI","WCVI",1981,3096,"2,3,4,5",31.6,1.6,1,13.9,0,5.8,0.1,8.3,4.7,0.3,0.4,1.2,1.5,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0.4,0,0,28.4
"SWVI","WCVI",1982,4692,"2,3,4,5",29.2,3.5,1.6,14.7,0,6.1,0.1,7.1,4.5,0,0.1,1.3,0.9,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0.1,0,0,30.1
"SWVI","WCVI",1983,4084,"2,3,4,5",41.5,2.7,0.4,11.1,0,5.7,0,7.9,2.3,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,27.3
"SWVI","WCVI",1984,3306,"2,3,4,5",30,4.1,0.1,13.8,0,6.7,0,3.9,2.7,0,0,0.8,1.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,36.7
"SWVI","WCVI",1985,1694,"2,3,4,5",19.7,13.8,0,16,0,1.4,0,0.9,3.7,0,0,1.9,0.6,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,1.1,0,0.2,40
"SWVI","WCVI",1986,912,"2,3,4,5",16,8.2,0.5,8.1,0.8,6.2,0,0.9,3.3,0,0,0.7,1.2,0,0,0,0,0,0.2,1.5,0,0,0,0,0,0,0,0,0,52.3
"SWVI","WCVI",1987,1620,"2,3,4,5",10.6,3.2,1,7.4,0,2.7,0.2,3.5,2.3,0,0,0.9,0.9,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0.1,67
"SWVI","WCVI",1988,3160,"2,3,4,5",11.3,4.4,1.3,7.7,1.1,4.9,1.1,1.4,1.8,0,0,0.2,4.8,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0.1,59.4
"SWVI","WCVI",1989,6583,"2,3,4,5",10.1,7.6,0.4,9.6,0.5,2.5,1.1,1.7,1.1,0.1,0,0.9,1.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,62.8
"SWVI","WCVI",1990,11146,"2,3,4,5",19,2.3,2,9.1,0.8,6.2,0.8,2.3,1.5,0.1,0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,53.9
"SWVI","WCVI",1991,13821,"2,3,4,5",19.4,2.4,3.2,9.7,0.5,4.9,0.6,2.6,0.7,0.3,0,1.3,1.2,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,53
"SWVI","WCVI",1992,11348,"2,3,4,5",15.3,15.7,1.6,6.8,0.9,17.1,0.8,2.8,0.7,0.3,0,0.5,1.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,36
"SWVI","WCVI",1993,6709,"2,3,4,5",16,2.1,2.4,7.7,0.8,14.7,0.8,2.1,0.4,0.2,0,0.7,2.4,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,49.4
"SWVI","WCVI",1994,3789,"2,3,4,5",17.8,6.3,3.9,9.2,0.4,4.9,1.7,1.2,0.9,0.2,0,0.1,3.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,50.2
"SWVI","WCVI",1995,1493,"2,3,4,5",15.2,0,4.3,3.1,1.9,1.6,0.8,0.3,0.4,0,0,0.1,3.8,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.3,68.1
"SWVI","WCVI",1996,838,"2,3,4,5",8.7,0.1,4.1,2.5,0.5,0.7,0,0.5,0,1.8,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"SWVI","WCVI",1997,2217,"2,3,4,5",14.9,3.6,4.6,4.9,1.5,0.1,0,1.8,0.5,1.1,0,0.1,2.9,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,63.6
"SWVI","WCVI",1998,3177,"2,3,4,5",17.3,1.7,5.3,5.6,3,0,1.5,0,0,0.4,0,0,4.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,60.8
"SWVI","WCVI",1999,1235,"2,3,4,5",12.7,1.1,7.4,5.4,6.8,0,0.9,0.2,0,0.3,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6
"SWVI","WCVI",2000,219,"2,3,4,5",7.3,0,0,0,5.5,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.4
"SWVI","WCVI",2001,936,"2,3,4,5",4.3,0,1.9,0,0,0,1.6,0,0,0.5,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,87.7
"SWVI","WCVI",2002,2084,"2,3,4,5",13,0.6,1.4,3.8,2.2,0.3,1,0.1,0,2,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
"SWVI","WCVI",2003,2980,"2,3,4,5",14.6,2.1,2.9,0.8,1.6,0,0,0,0,2.9,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6
"SWVI","WCVI",2004,4956,"2,3,4,5",13.5,8.3,2.4,2.7,1.6,0.1,0.6,0,0,2.9,0,0,3,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.3,64.3
"SWVI","WCVI",2005,3142,"2,3,4,5",15.5,2,4.6,3.2,4.6,0,1.1,0,0,5.4,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,60.2
"SWVI","WCVI",2006,2827,"2,3,4,5",11.5,2.5,3.9,2.6,3,0,1.8,0,0,1.9,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
"SWVI","WCVI",2007,2295,"2,3,4,5",16.4,3.4,5.9,4.9,5.4,0.1,1.3,0,0,1.3,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6
"SWVI","WCVI",2008,1608,"2,3,4,5",10.1,0.4,2.6,2.6,2.5,0,0.8,0,0,2.9,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6
"SWVI","WCVI",2009,1418,"2,3,4,5",13.3,7.2,2.9,2.2,6.3,0,1.1,0,0,5.2,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9
"SWVI","WCVI",2010,1342,"2,3,4,5",7.8,0.3,4,3.2,4.8,0.7,2,0,0,2.5,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,69.7
"SWVI","WCVI",2011,2361,"2,3,4,5",14,2,1.5,3.5,3.6,0.2,3.9,0,0,3.5,0,0,4,0,0,0,0,0,0.6,0,0.1,0,0,0,0,0,0,0,0,63
"SWVI","WCVI",2012,1994,"2,3,4,5",13.4,3.6,1.2,2.9,2.6,0.2,2,0,0,3.2,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,65.7
"SWVI","WCVI",2013,1425,"2,3,4,5",10.8,3.9,1.5,1,4.4,0,1.1,0,0,1.6,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7
"SWVI","WCVI",2014,2344,"2,3,4,5",14.7,2.1,3.3,2,2.9,0.8,4.7,0,0,1.4,0,0,5.3,0,0.1,0,0,0,0,0.8,0.1,0,0,0,0,0,0,0,0,61.9
"SWVI","WCVI",2015,3503,"2,3,4,5",4.1,3.3,3.1,0.4,3.7,0.3,2.8,0,0.1,2.2,0,0,8.8,0.3,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,69.9
"SWVI","WCVI",2016,5290,"2,3,4,5",14.2,5.2,4.8,2,3.7,0.8,0.8,0,0.1,3.5,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,57.7
"SWVI","WCVI",2017,7394,"2,3,4,5",8.2,0.7,4.3,1.7,7.3,0.6,4.2,0,0,1.6,0,1.1,7.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.3,61.6
"SWVI","WCVI",2018,8999,"2,3,4,5",5.7,0.6,1.2,4.3,6.5,1.3,4.4,0,0,2.8,0,0,7,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.4,65.6
"SWVI","WCVI",2019,13303,"2,3,4,5",4.8,5.8,1.9,2.6,5,0.8,2.4,0,0,3.3,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,67
"Quinsum","ECVI",1979,1703,"2,3,4,5",6.64,4.11,0.76,5.75,0,0,0,11.04,18.73,2.64,2.7,4.29,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.23
"Quinsum","ECVI",1980,1702,"2,3,4,5",14.39,4.52,3.23,10.69,0,0,0,16.75,12.75,5.05,1.29,8.28,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75
"Quinsum","ECVI",1981,1740,"2,3,4,5",11.95,4.14,1.84,13.05,0,0.52,0,12.18,10.34,4.2,2.07,6.32,11.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.01
"Quinsum","ECVI",1982,1240,"2,3,4,5",19.19,5.81,5.4,8.71,0,0.32,0,6.61,19.35,1.69,0,7.02,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.29
"Quinsum","ECVI",1983,1367,"2,3,4,5",25.24,1.24,0.29,14.7,0,0.66,0,11.34,15.95,1.54,0.22,7.61,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73
"Quinsum","ECVI",1984,1278,"2,3,4,5",16.59,4.3,5.56,6.1,0,0.78,0,5.01,14.55,1.96,0.86,6.34,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78
"Quinsum","ECVI",1985,1774,"2,3,4,5",28.64,8.12,4.45,5.02,0,0.11,0,3.55,10.6,0.56,0,7.44,4.34,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,26.94
"Quinsum","ECVI",1986,2048,"2,3,4,5",15.67,10.06,3.86,6.3,0,0,0,7.03,17.53,1.66,0.2,5.81,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05
"Quinsum","ECVI",1987,1497,"2,3,4,5",14.5,7.62,1.94,7.68,0,0.47,0.33,7.35,15.83,3.27,0.2,6.15,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,27.59
"Quinsum","ECVI",1988,1703,"2,3,4,5",19.32,4.99,1.35,6.87,0,0.82,0,2.58,5.34,1.29,0.18,3.82,6.4,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.06,46.8
"Quinsum","ECVI",1989,1951,"2,3,4,5",13.89,8.41,2.77,4,0.36,0.26,0,1.95,4.66,2.36,0,11.74,8.05,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,41.47
"Quinsum","ECVI",1990,1265,"2,3,4,5",17.71,5.22,0.47,6.96,0.32,1.42,0,5.14,9.72,3.64,1.58,3.87,6.96,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.08,36.68
"Quinsum","ECVI",1991,849,"2,3,4,5",10.84,5.3,1.53,6.36,0,0.59,0,10.25,9.89,6.6,0.71,3.3,9.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.86
"Quinsum","ECVI",1992,681,"2,3,4,5",14.98,2.64,2.64,11.16,0,0.29,0,10.13,7.49,3.96,0.44,2.5,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.33
"Quinsum","ECVI",1993,401,"2,3,4,5",8.73,6.23,1.25,6.23,0,1.25,0,6.48,17.71,6.23,0.75,2.99,13.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.68
"Quinsum","ECVI",1994,567,"2,3,4,5",2.82,48.32,2.47,6.17,0,0,0,0.71,7.76,1.41,0,2.12,4.06,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,23.81
"Quinsum","ECVI",1995,288,"2,3,4,5",7.99,7.99,0,11.81,2.43,0,0,0,17.36,2.08,0,2.08,9.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.24
"Quinsum","ECVI",1996,295,"2,3,4,5",6.78,1.02,0,1.36,0.34,0,0,0,18.98,2.37,0,0.34,9.83,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,58.64
"Quinsum","ECVI",1997,467,"2,3,4,5",10.71,4.5,3.21,3.64,1.07,0.43,1.93,2.57,2.57,2.57,0,1.71,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.39
"Quinsum","ECVI",1998,596,"2,3,4,5",15.44,3.52,2.52,0,1.17,0,0,0,0.34,4.36,0,0,9.56,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.34,62.42
"Quinsum","ECVI",1999,1025,"2,3,4,5",9.17,3.41,4.98,2.15,2.63,0,0,0.29,1.17,7.02,0,0,12.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.78
"Quinsum","ECVI",2000,877,"2,3,4,5",13.68,2.85,5.25,0.34,0,0,0,0,0,3.19,0,1.6,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.19
"Quinsum","ECVI",2001,1338,"2,3,4,5",10.39,2.32,2.84,0.07,0,0,0,0,0,3.96,0,0.6,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.65
"Quinsum","ECVI",2002,1004,"2,3,4,5",14.84,2.69,1.49,0.5,0,0,0,0.1,0,7.27,0,0,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,66.83
"Quinsum","ECVI",2003,548,"2,3,4,5",20.62,2.19,0.73,0,1.46,0,0,0,0,15.69,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.93
"Quinsum","ECVI",2004,811,"2,3,4,5",7.77,19.61,1.36,0.25,0,0,0,0,2.34,11.47,0,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,53.14
"Quinsum","ECVI",2005,873,"2,3,4,5",19.36,2.29,4.24,0.46,1.03,0,0,0,1.37,8.36,0,0,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.84
"Quinsum","ECVI",2006,873,"2,3,4,5",16.84,4.81,3.21,0.69,4.24,0,0,0,0,2.63,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,61.17
"Quinsum","ECVI",2007,636,"2,3,4,5",21.7,5.5,1.42,3.14,0.79,0,0,0,0.94,9.59,0,0,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53
"Quinsum","ECVI",2008,407,"2,3,4,5",12.53,2.21,0.49,0.74,0,0,0,0,0,7.37,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.74
"Quinsum","ECVI",2009,458,"2,3,4,5",11.79,4.37,2.18,0.87,5.24,0,1.53,0,0,4.37,0,1.53,10.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.64
