FISHERY,YEAR,SPECIES,HARVEST
Region Totals,2016,CHUM,9031775
Region Totals,2016,TOTAL,30846643
Total Purse Seine,NA,CHINOOK,"10,448"
Total Purse Seine,NA,JACKS,896
Total Purse Seine,NA,SOCKEYE,"287,857"
Total Purse Seine,NA,COHO,"270,043"
Total Purse Seine,NA,PINK,"32,061,417"
Total Purse Seine,NA,CHUM,"4,044,328"
Total Purse Seine,NA,TOTAL,"36,674,989"
Southern Purse Seine Total,NA,CHINOOK,"8,318"
Southern Purse Seine Total,NA,JACKS,419
Southern Purse Seine Total,NA,SOCKEYE,"153,340"
Southern Purse Seine Total,NA,COHO,"80,514"
Southern Purse Seine Total,NA,PINK,"7,932,294"
Southern Purse Seine Total,NA,CHUM,"1,223,844"
Southern Purse Seine Total,NA,TOTAL,"9,398,729"
Southern Purse Seine Traditional,NA,CHINOOK,"1,292"
Southern Purse Seine Traditional,NA,JACKS,85
Southern Purse Seine Traditional,NA,SOCKEYE,"152,058"
Southern Purse Seine Traditional,NA,COHO,"78,694"
Southern Purse Seine Traditional,NA,PINK,"7,923,621"
Southern Purse Seine Traditional,NA,CHUM,"973,413"
Southern Purse Seine Traditional,NA,TOTAL,"9,129,163"
Southern Purse Seine Hatchery Terminal,2017,CHINOOK,7026
Southern Purse Seine Hatchery Terminal,2017,JACKS,334
Southern Purse Seine Hatchery Terminal,2017,SOCKEYE,1282
Southern Purse Seine Hatchery Terminal,2017,COHO,1820
Southern Purse Seine Hatchery Terminal,2017,PINK,8673
Southern Purse Seine Hatchery Terminal,2017,CHUM,250431
Southern Purse Seine Hatchery Terminal,2017,TOTAL,269566
Northern Purse Seine Total,2017,CHINOOK,2130
Northern Purse Seine Total,2017,JACKS,477
Northern Purse Seine Total,2017,SOCKEYE,134517
Northern Purse Seine Total,2017,COHO,189529
Northern Purse Seine Total,2017,PINK,24129123
Northern Purse Seine Total,2017,CHUM,2820484
Northern Purse Seine Total,2017,TOTAL,27276260
Northern Purse Seine Traditional,2017,CHINOOK,1063
Northern Purse Seine Traditional,2017,JACKS,442
Northern Purse Seine Traditional,2017,SOCKEYE,129827
Northern Purse Seine Traditional,2017,COHO,177159
Northern Purse Seine Traditional,2017,PINK,23734454
Northern Purse Seine Traditional,2017,CHUM,1358340
Northern Purse Seine Traditional,2017,TOTAL,25401285
Northern Purse Seine Hatchery Terminal,2017,CHINOOK,1067
Northern Purse Seine Hatchery Terminal,2017,JACKS,35
Northern Purse Seine Hatchery Terminal,2017,SOCKEYE,4690
Northern Purse Seine Hatchery Terminal,2017,COHO,12370
Northern Purse Seine Hatchery Terminal,2017,PINK,394669
Northern Purse Seine Hatchery Terminal,2017,CHUM,1462144
Northern Purse Seine Hatchery Terminal,2017,TOTAL,1874975
Total Drift Gillnet,2017,CHINOOK,17057
Total Drift Gillnet,2017,JACKS,0
Total Drift Gillnet,2017,SOCKEYE,239571
Total Drift Gillnet,2017,COHO,158610
Total Drift Gillnet,2017,PINK,1019549
Total Drift Gillnet,2017,CHUM,3611923
Total Drift Gillnet,2017,TOTAL,5046710
Tree Point,2017,CHINOOK,1664
Tree Point,2017,JACKS,0
Tree Point,2017,SOCKEYE,25073
Tree Point,2017,COHO,33853
Tree Point,2017,PINK,223439
Tree Point,2017,CHUM,222394
Tree Point,2017,TOTAL,506423
Prince of Wales,2017,CHINOOK,1521
Prince of Wales,2017,JACKS,0
Prince of Wales,2017,SOCKEYE,45005
Prince of Wales,2017,COHO,49382
Prince of Wales,2017,PINK,302033
Prince of Wales,2017,CHUM,234349
Prince of Wales,2017,TOTAL,632290
Stikine,2017,CHINOOK,3818
Stikine,2017,JACKS,0
Stikine,2017,SOCKEYE,14282
Stikine,2017,COHO,13568
Stikine,2017,PINK,49027
Stikine,2017,CHUM,177119
Stikine,2017,TOTAL,257814
Taku-Snettisham,2017,CHINOOK,1086
Taku-Snettisham,2017,JACKS,0
Taku-Snettisham,2017,SOCKEYE,113818
Taku-Snettisham,2017,COHO,16002
Taku-Snettisham,2017,PINK,230243
Taku-Snettisham,2017,CHUM,885694
Taku-Snettisham,2017,TOTAL,1246843
Lynn Canal,2017,CHINOOK,1150
Lynn Canal,2017,JACKS,0
Lynn Canal,2017,SOCKEYE,31691
Lynn Canal,2017,COHO,29396
Lynn Canal,2017,PINK,84686
Lynn Canal,2017,CHUM,1103136
Lynn Canal,2017,TOTAL,1250059
Drift Gillnet Hatchery Terminal,2017,CHINOOK,7818
Drift Gillnet Hatchery Terminal,2017,JACKS,0
Drift Gillnet Hatchery Terminal,2017,SOCKEYE,9702
Drift Gillnet Hatchery Terminal,2017,COHO,16409
Drift Gillnet Hatchery Terminal,2017,PINK,130121
Drift Gillnet Hatchery Terminal,2017,CHUM,989231
Drift Gillnet Hatchery Terminal,2017,TOTAL,1153281
Set Gillnet,2017,CHINOOK,946
Set Gillnet,2017,JACKS,0
Set Gillnet,2017,SOCKEYE,120665
Set Gillnet,2017,COHO,140844
Set Gillnet,2017,PINK,91933
Set Gillnet,2017,CHUM,912
Set Gillnet,2017,TOTAL,355300
Total Troll,2017,CHINOOK,129147
Total Troll,2017,JACKS,NA
Total Troll,2017,SOCKEYE,5425
Total Troll,2017,COHO,2147333
Total Troll,2017,PINK,53755
Total Troll,2017,CHUM,402339
Total Troll,2017,TOTAL,NA
Hand Troll Total,2017,CHINOOK,7299
Hand Troll Total,2017,JACKS,NA
Hand Troll Total,2017,SOCKEYE,177
Hand Troll Total,2017,COHO,102599
Hand Troll Total,2017,PINK,4277
Hand Troll Total,2017,CHUM,5444
Hand Troll Total,2017,TOTAL,NA
Hand Troll Traditional,2017,CHINOOK,5378
Hand Troll Traditional,2017,JACKS,NA
Hand Troll Traditional,2017,SOCKEYE,173
Hand Troll Traditional,2017,COHO,101643
Hand Troll Traditional,2017,PINK,4031
Hand Troll Traditional,2017,CHUM,2832
Hand Troll Traditional,2017,TOTAL,NA
Hand Troll Hatchery Terminal,2017,CHINOOK,201
Hand Troll Hatchery Terminal,2017,JACKS,NA
Hand Troll Hatchery Terminal,2017,SOCKEYE,0
Hand Troll Hatchery Terminal,2017,COHO,839
Hand Troll Hatchery Terminal,2017,PINK,9
Hand Troll Hatchery Terminal,2017,CHUM,2582
Hand Troll Hatchery Terminal,2017,TOTAL,NA
Hand Troll Spring Fishery,2017,CHINOOK,1720
Hand Troll Spring Fishery,2017,JACKS,NA
Hand Troll Spring Fishery,2017,SOCKEYE,4
Hand Troll Spring Fishery,2017,COHO,117
Hand Troll Spring Fishery,2017,PINK,237
Hand Troll Spring Fishery,2017,CHUM,30
Hand Troll Spring Fishery,2017,TOTAL,NA
Power Troll Total,2017,CHINOOK,121848
Power Troll Total,2017,JACKS,NA
Power Troll Total,2017,SOCKEYE,5248
Power Troll Total,2017,COHO,2044734
Power Troll Total,2017,PINK,49478
Power Troll Total,2017,CHUM,396895
Power Troll Total,2017,TOTAL,NA
Power Troll Traditional,2017,CHINOOK,105510
Power Troll Traditional,2017,JACKS,
Power Troll Traditional,2017,SOCKEYE,5172
Power Troll Traditional,2017,COHO,2036509
Power Troll Traditional,2017,PINK,47300
Power Troll Traditional,2017,CHUM,275467
Power Troll Traditional,2017,TOTAL,
Power Troll Hatchery Terminal,2017,CHINOOK,672
Power Troll Hatchery Terminal,2017,JACKS,NA
Power Troll Hatchery Terminal,2017,SOCKEYE,30
Power Troll Hatchery Terminal,2017,COHO,6499
Power Troll Hatchery Terminal,2017,PINK,1066
Power Troll Hatchery Terminal,2017,CHUM,120404
Power Troll Hatchery Terminal,2017,TOTAL,NA
Power Troll Spring Fishery,2017,CHINOOK,15666
Power Troll Spring Fishery,2017,JACKS,NA
Power Troll Spring Fishery,2017,SOCKEYE,46
Power Troll Spring Fishery,2017,COHO,1726
Power Troll Spring Fishery,2017,PINK,1112
Power Troll Spring Fishery,2017,CHUM,1024
Power Troll Spring Fishery,2017,TOTAL,NA
Total Annette Island Reservation,2017,CHINOOK,1985
Total Annette Island Reservation,2017,JACKS,0
Total Annette Island Reservation,2017,SOCKEYE,11275
Total Annette Island Reservation,2017,COHO,35862
Total Annette Island Reservation,2017,PINK,879193
Total Annette Island Reservation,2017,CHUM,249088
Total Annette Island Reservation,2017,TOTAL,1177403
Annette Island Purse Seine,2017,CHINOOK,510
Annette Island Purse Seine,2017,JACKS,0
Annette Island Purse Seine,2017,SOCKEYE,6075
Annette Island Purse Seine,2017,COHO,6584
Annette Island Purse Seine,2017,PINK,727606
Annette Island Purse Seine,2017,CHUM,61314
Annette Island Purse Seine,2017,TOTAL,802089
Annette Island Drift Gillnet,2017,CHINOOK,1039
Annette Island Drift Gillnet,2017,JACKS,0
Annette Island Drift Gillnet,2017,SOCKEYE,5200
Annette Island Drift Gillnet,2017,COHO,29278
Annette Island Drift Gillnet,2017,PINK,151587
Annette Island Drift Gillnet,2017,CHUM,187774
Annette Island Drift Gillnet,2017,TOTAL,374878
Total Annette Island Troll,2017,CHINOOK,436
Total Annette Island Troll,2017,JACKS,0
Total Annette Island Troll,2017,SOCKEYE,0
Total Annette Island Troll,2017,COHO,0
Total Annette Island Troll,2017,PINK,0
Total Annette Island Troll,2017,CHUM,0
Total Annette Island Troll,2017,TOTAL,436
Annette Island Hand Troll,2017,CHINOOK,0
Annette Island Hand Troll,2017,JACKS,0
Annette Island Hand Troll,2017,SOCKEYE,0
Annette Island Hand Troll,2017,COHO,0
Annette Island Hand Troll,2017,PINK,0
Annette Island Hand Troll,2017,CHUM,0
Annette Island Hand Troll,2017,TOTAL,0
Annette Island Power Troll,2017,CHINOOK,436
Annette Island Power Troll,2017,JACKS,0
Annette Island Power Troll,2017,SOCKEYE,0
Annette Island Power Troll,2017,COHO,0
Annette Island Power Troll,2017,PINK,0
Annette Island Power Troll,2017,CHUM,0
Annette Island Power Troll,2017,TOTAL,436
Hatchery Cost Recovery,2017,CHINOOK,12725
Hatchery Cost Recovery,2017,JACKS,0
Hatchery Cost Recovery,2017,SOCKEYE,135018
Hatchery Cost Recovery,2017,COHO,122289
Hatchery Cost Recovery,2017,PINK,641437
Hatchery Cost Recovery,2017,CHUM,3094798
Hatchery Cost Recovery,2017,TOTAL,4006267
Miscellaneous,2017,CHINOOK,446
Miscellaneous,2017,JACKS,1
Miscellaneous,2017,SOCKEYE,1737
Miscellaneous,2017,COHO,5976
Miscellaneous,2017,PINK,78591
Miscellaneous,2017,CHUM,25768
Miscellaneous,2017,TOTAL,112519
Southern Totals,2017,CHINOOK,60848
Southern Totals,2017,JACKS,419
Southern Totals,2017,SOCKEYE,250163
Southern Totals,2017,COHO,414027
Southern Totals,2017,PINK,9411709
Southern Totals,2017,CHUM,2977992
Southern Totals,2017,TOTAL,13115158
Northern Totals,2017,CHINOOK,147168
Northern Totals,2017,JACKS,478
Northern Totals,2017,SOCKEYE,426949
Northern Totals,2017,COHO,917435
Northern Totals,2017,PINK,25312067
Northern Totals,2017,CHUM,8127360
Northern Totals,2017,TOTAL,34931457
Yakutat,2017,CHINOOK,5111
Yakutat,2017,JACKS,0
Yakutat,2017,SOCKEYE,120670
Yakutat,2017,COHO,154417
Yakutat,2017,PINK,91943
Yakutat,2017,CHUM,920
Yakutat,2017,TOTAL,373061
Region Totals,2017,CHINOOK,213127
Region Totals,2017,JACKS,897
Region Totals,2017,SOCKEYE,797782
Region Totals,2017,COHO,1485879
Region Totals,2017,PINK,34815719
Region Totals,2017,CHUM,11106272
Region Totals,2017,TOTAL,48419676
Total Purse Seine,2018,CHINOOK,16139
Total Purse Seine,2018,JACKS,613
Total Purse Seine,2018,SOCKEYE,230931
Total Purse Seine,2018,COHO,154176
Total Purse Seine,2018,PINK,6850978
Total Purse Seine,2018,CHUM,4985011
Total Purse Seine,2018,TOTAL,12237848
Southern Purse Seine Total,2018,CHINOOK,10675
Southern Purse Seine Total,2018,JACKS,371
Southern Purse Seine Total,2018,SOCKEYE,196901
Southern Purse Seine Total,2018,COHO,104696
Southern Purse Seine Total,2018,PINK,4588464
Southern Purse Seine Total,2018,CHUM,1318914
Southern Purse Seine Total,2018,TOTAL,6220021
Southern Purse Seine Traditional,2018,CHINOOK,0
Southern Purse Seine Traditional,2018,JACKS,269
Southern Purse Seine Traditional,2018,SOCKEYE,194869
Southern Purse Seine Traditional,2018,COHO,102531
Southern Purse Seine Traditional,2018,PINK,4567491
Southern Purse Seine Traditional,2018,CHUM,1049571
Southern Purse Seine Traditional,2018,TOTAL,5914731
Southern Purse Seine Hatchery Terminal,2018,CHINOOK,10675
Southern Purse Seine Hatchery Terminal,2018,JACKS,102
Southern Purse Seine Hatchery Terminal,2018,SOCKEYE,2032
Southern Purse Seine Hatchery Terminal,2018,COHO,2165
Southern Purse Seine Hatchery Terminal,2018,PINK,20973
Southern Purse Seine Hatchery Terminal,2018,CHUM,269343
Southern Purse Seine Hatchery Terminal,2018,TOTAL,305290
Northern Purse Seine Total,2018,CHINOOK,5464
Northern Purse Seine Total,2018,JACKS,242
Northern Purse Seine Total,2018,SOCKEYE,34030
Northern Purse Seine Total,2018,COHO,49480
Northern Purse Seine Total,2018,PINK,2262514
Northern Purse Seine Total,2018,CHUM,3666097
Northern Purse Seine Total,2018,TOTAL,6017827
Northern Purse Seine Traditional,2018,CHINOOK,0
Northern Purse Seine Traditional,2018,JACKS,28
Northern Purse Seine Traditional,2018,SOCKEYE,22556
Northern Purse Seine Traditional,2018,COHO,16810
Northern Purse Seine Traditional,2018,PINK,2091758
Northern Purse Seine Traditional,2018,CHUM,301317
Northern Purse Seine Traditional,2018,TOTAL,2432469
Northern Purse Seine Hatchery Terminal,2018,CHINOOK,5464
Northern Purse Seine Hatchery Terminal,2018,JACKS,214
Northern Purse Seine Hatchery Terminal,2018,SOCKEYE,11474
Northern Purse Seine Hatchery Terminal,2018,COHO,32670
Northern Purse Seine Hatchery Terminal,2018,PINK,170756
Northern Purse Seine Hatchery Terminal,2018,CHUM,3364780
Northern Purse Seine Hatchery Terminal,2018,TOTAL,3585358
Total Drift Gillnet,2018,CHINOOK,21276
Total Drift Gillnet,2018,JACKS,0
Total Drift Gillnet,2018,SOCKEYE,226707
Total Drift Gillnet,2018,COHO,258883
Total Drift Gillnet,2018,PINK,556370
Total Drift Gillnet,2018,CHUM,2526020
Total Drift Gillnet,2018,TOTAL,3589256
Tree Point,2018,CHINOOK,1619
Tree Point,2018,JACKS,0
Tree Point,2018,SOCKEYE,19920
Tree Point,2018,COHO,35457
Tree Point,2018,PINK,113346
Tree Point,2018,CHUM,187661
Tree Point,2018,TOTAL,358003
Prince of Wales,2018,CHINOOK,3247
Prince of Wales,2018,JACKS,0
Prince of Wales,2018,SOCKEYE,25203
Prince of Wales,2018,COHO,112000
Prince of Wales,2018,PINK,348277
Prince of Wales,2018,CHUM,176392
Prince of Wales,2018,TOTAL,665119
Stikine,2018,CHINOOK,2649
Stikine,2018,JACKS,0
Stikine,2018,SOCKEYE,5731
Stikine,2018,COHO,8823
Stikine,2018,PINK,15643
Stikine,2018,CHUM,133812
Stikine,2018,TOTAL,166658
Taku-Snettisham,2018,CHINOOK,739
Taku-Snettisham,2018,JACKS,0
Taku-Snettisham,2018,SOCKEYE,68122
Taku-Snettisham,2018,COHO,35608
Taku-Snettisham,2018,PINK,23183
Taku-Snettisham,2018,CHUM,517104
Taku-Snettisham,2018,TOTAL,644756
Lynn Canal,2018,CHINOOK,1067
Lynn Canal,2018,JACKS,0
Lynn Canal,2018,SOCKEYE,73184
Lynn Canal,2018,COHO,45493
Lynn Canal,2018,PINK,16018
Lynn Canal,2018,CHUM,703602
Lynn Canal,2018,TOTAL,839364
Drift Gillnet Hatchery Terminal,2018,CHINOOK,11955
Drift Gillnet Hatchery Terminal,2018,JACKS,0
Drift Gillnet Hatchery Terminal,2018,SOCKEYE,34547
Drift Gillnet Hatchery Terminal,2018,COHO,21502
Drift Gillnet Hatchery Terminal,2018,PINK,39903
Drift Gillnet Hatchery Terminal,2018,CHUM,807449
Drift Gillnet Hatchery Terminal,2018,TOTAL,915356
Set Gillnet,2018,CHINOOK,295
Set Gillnet,2018,JACKS,0
Set Gillnet,2018,SOCKEYE,7213
Set Gillnet,2018,COHO,95954
Set Gillnet,2018,PINK,29072
Set Gillnet,2018,CHUM,132
Set Gillnet,2018,TOTAL,132666
Total Troll,2018,CHINOOK,99698
Total Troll,2018,JACKS,NA
Total Troll,2018,SOCKEYE,5186
Total Troll,2018,COHO,938271
Total Troll,2018,PINK,53584
Total Troll,2018,CHUM,530597
Total Troll,2018,TOTAL,NA
Hand Troll Total,2018,CHINOOK,3082
Hand Troll Total,2018,JACKS,NA
Hand Troll Total,2018,SOCKEYE,107
Hand Troll Total,2018,COHO,37583
Hand Troll Total,2018,PINK,2405
Hand Troll Total,2018,CHUM,5702
Hand Troll Total,2018,TOTAL,NA
Hand Troll Traditional,2018,CHINOOK,2148
Hand Troll Traditional,2018,JACKS,NA
Hand Troll Traditional,2018,SOCKEYE,104
Hand Troll Traditional,2018,COHO,37044
Hand Troll Traditional,2018,PINK,2249
Hand Troll Traditional,2018,CHUM,4207
Hand Troll Traditional,2018,TOTAL,NA
Hand Troll Hatchery Terminal,2018,CHINOOK,314
Hand Troll Hatchery Terminal,2018,JACKS,NA
Hand Troll Hatchery Terminal,2018,SOCKEYE,1
Hand Troll Hatchery Terminal,2018,COHO,523
Hand Troll Hatchery Terminal,2018,PINK,156
Hand Troll Hatchery Terminal,2018,CHUM,1182
Hand Troll Hatchery Terminal,2018,TOTAL,NA
Hand Troll Spring Fishery,2018,CHINOOK,620
Hand Troll Spring Fishery,2018,JACKS,NA
Hand Troll Spring Fishery,2018,SOCKEYE,2
Hand Troll Spring Fishery,2018,COHO,16
Hand Troll Spring Fishery,2018,PINK,0
Hand Troll Spring Fishery,2018,CHUM,313
Hand Troll Spring Fishery,2018,TOTAL,NA
Power Troll Total,2018,CHINOOK,96616
Power Troll Total,2018,JACKS,NA
Power Troll Total,2018,SOCKEYE,5079
Power Troll Total,2018,COHO,900688
Power Troll Total,2018,PINK,51179
Power Troll Total,2018,CHUM,524895
Power Troll Total,2018,TOTAL,NA
Power Troll Traditional,2018,CHINOOK,89155
Power Troll Traditional,2018,JACKS,
Power Troll Traditional,2018,SOCKEYE,5033
Power Troll Traditional,2018,COHO,899140
Power Troll Traditional,2018,PINK,41520
Power Troll Traditional,2018,CHUM,410909
Power Troll Traditional,2018,TOTAL,
Power Troll Hatchery Terminal,2018,CHINOOK,1119
Power Troll Hatchery Terminal,2018,JACKS,NA
Power Troll Hatchery Terminal,2018,SOCKEYE,27
Power Troll Hatchery Terminal,2018,COHO,1446
Power Troll Hatchery Terminal,2018,PINK,9653
Power Troll Hatchery Terminal,2018,CHUM,109865
Power Troll Hatchery Terminal,2018,TOTAL,NA
Power Troll Spring Fishery,2018,CHINOOK,6342
Power Troll Spring Fishery,2018,JACKS,NA
Power Troll Spring Fishery,2018,SOCKEYE,19
Power Troll Spring Fishery,2018,COHO,102
Power Troll Spring Fishery,2018,PINK,6
Power Troll Spring Fishery,2018,CHUM,4121
Power Troll Spring Fishery,2018,TOTAL,NA
Total Annette Island Reservation,2018,CHINOOK,2000
Total Annette Island Reservation,2018,JACKS,1
Total Annette Island Reservation,2018,SOCKEYE,6299
Total Annette Island Reservation,2018,COHO,16712
Total Annette Island Reservation,2018,PINK,296378
Total Annette Island Reservation,2018,CHUM,211148
Total Annette Island Reservation,2018,TOTAL,532538
Annette Island Purse Seine,2018,CHINOOK,421
Annette Island Purse Seine,2018,JACKS,1
Annette Island Purse Seine,2018,SOCKEYE,4496
Annette Island Purse Seine,2018,COHO,2634
Annette Island Purse Seine,2018,PINK,170021
Annette Island Purse Seine,2018,CHUM,58845
Annette Island Purse Seine,2018,TOTAL,236418
Annette Island Drift Gillnet,2018,CHINOOK,1120
Annette Island Drift Gillnet,2018,JACKS,0
Annette Island Drift Gillnet,2018,SOCKEYE,1803
Annette Island Drift Gillnet,2018,COHO,14068
Annette Island Drift Gillnet,2018,PINK,126356
Annette Island Drift Gillnet,2018,CHUM,152300
Annette Island Drift Gillnet,2018,TOTAL,295647
Total Annette Island Troll,2018,CHINOOK,459
Total Annette Island Troll,2018,JACKS,0
Total Annette Island Troll,2018,SOCKEYE,0
Total Annette Island Troll,2018,COHO,10
Total Annette Island Troll,2018,PINK,1
Total Annette Island Troll,2018,CHUM,3
Total Annette Island Troll,2018,TOTAL,473
Annette Island Hand Troll,2018,CHINOOK,0
Annette Island Hand Troll,2018,JACKS,0
Annette Island Hand Troll,2018,SOCKEYE,0
Annette Island Hand Troll,2018,COHO,0
Annette Island Hand Troll,2018,PINK,0
Annette Island Hand Troll,2018,CHUM,0
Annette Island Hand Troll,2018,TOTAL,0
Annette Island Power Troll,2018,CHINOOK,459
Annette Island Power Troll,2018,JACKS,0
Annette Island Power Troll,2018,SOCKEYE,0
Annette Island Power Troll,2018,COHO,10
Annette Island Power Troll,2018,PINK,1
Annette Island Power Troll,2018,CHUM,3
Annette Island Power Troll,2018,TOTAL,473
Hatchery Cost Recovery,2018,CHINOOK,20060
Hatchery Cost Recovery,2018,JACKS,0
Hatchery Cost Recovery,2018,SOCKEYE,158537
Hatchery Cost Recovery,2018,COHO,136604
Hatchery Cost Recovery,2018,PINK,293654
Hatchery Cost Recovery,2018,CHUM,3215022
Hatchery Cost Recovery,2018,TOTAL,3823877
Miscellaneous,2018,CHINOOK,220
Miscellaneous,2018,JACKS,0
Miscellaneous,2018,SOCKEYE,2055
Miscellaneous,2018,COHO,2808
Miscellaneous,2018,PINK,16742
Miscellaneous,2018,CHUM,16442
Miscellaneous,2018,TOTAL,38267
Southern Totals,2018,CHINOOK,65303
Southern Totals,2018,JACKS,372
Southern Totals,2018,SOCKEYE,255204
Southern Totals,2018,COHO,505061
Southern Totals,2018,PINK,5381183
Southern Totals,2018,CHUM,2801642
Southern Totals,2018,TOTAL,9008765
Northern Totals,2018,CHINOOK,159662
Northern Totals,2018,JACKS,242
Northern Totals,2018,SOCKEYE,370979
Northern Totals,2018,COHO,802773
Northern Totals,2018,PINK,2676527
Northern Totals,2018,CHUM,8231444
Northern Totals,2018,TOTAL,12241627
Yakutat,2018,CHINOOK,4460
Yakutat,2018,JACKS,0
Yakutat,2018,SOCKEYE,7218
Yakutat,2018,COHO,109527
Yakutat,2018,PINK,29082
Yakutat,2018,CHUM,140
Yakutat,2018,TOTAL,150427
Region Totals,2018,CHINOOK,229425
Region Totals,2018,JACKS,614
Region Totals,2018,SOCKEYE,633401
Region Totals,2018,COHO,1417361
Region Totals,2018,PINK,8086792
Region Totals,2018,CHUM,11033226
Region Totals,2018,TOTAL,21400819
Total Purse Seine,2019,CHINOOK,21174
Total Purse Seine,2019,JACKS,1224
Total Purse Seine,2019,SOCKEYE,445273
Total Purse Seine,2019,COHO,246357
Total Purse Seine,2019,PINK,18611309
Total Purse Seine,2019,CHUM,4380782
Total Purse Seine,2019,TOTAL,23706119
Southern Purse Seine Total,2019,CHINOOK,18029
Southern Purse Seine Total,2019,JACKS,1141
Southern Purse Seine Total,2019,SOCKEYE,384964
Southern Purse Seine Total,2019,COHO,192739
Southern Purse Seine Total,2019,PINK,16123054
Southern Purse Seine Total,2019,CHUM,1330098
Southern Purse Seine Total,2019,TOTAL,18050025
Southern Purse Seine Traditional,2019,CHINOOK,9178
Southern Purse Seine Traditional,2019,JACKS,1089
Southern Purse Seine Traditional,2019,SOCKEYE,383768
Southern Purse Seine Traditional,2019,COHO,191784
Southern Purse Seine Traditional,2019,PINK,16079624
Southern Purse Seine Traditional,2019,CHUM,1165443
Southern Purse Seine Traditional,2019,TOTAL,17830886
